GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
TRPC4;0.19087126;3.475346949;1.738737913;0.084422075;0.118452583;-5.830689594;11733319_a_at
TRPC4AP;-0.609496788;6.812484451;-8.021053345;5.07E-13;4.09E-12;18.91788188;11717170_x_at
TRPC5;-0.172384123;2.884043939;-3.881224026;0.000163683;0.000385451;-0.177069601;11737502_at
TRPC6;0.622745423;4.154526846;4.973903556;2.01E-06;6.41E-06;4.037597493;11736871_s_at
TRPC7;-0.253653556;2.969857005;-4.999582559;1.80E-06;5.78E-06;4.145557498;11752270_a_at
TRPM1;-0.108897295;2.734205088;-2.726853103;0.007267225;0.01277585;-3.701873553;11750563_a_at
TRPM2;0.565031682;3.695012949;5.257250341;5.76E-07;1.99E-06;5.249363464;11753936_x_at
TRPM3;-0.460868278;3.864929352;-7.782343038;1.86E-12;1.39E-11;17.63737522;11731926_a_at
TRPM4;0.095219559;6.103473867;0.673436075;0.501852203;0.566528136;-7.103001793;11722309_a_at
TRPM5;-0.039467802;2.958279839;-0.828285273;0.409010241;0.475604054;-6.986846061;11734261_at
TRPM6;0.252935764;3.261196856;2.852184802;0.005044663;0.009135556;-3.370777937;11733394_at
TRPM7;-0.191488513;7.804470927;-1.891533725;0.060753172;0.088230199;-5.559255605;11723121_at
TRPM8;0.721088336;3.346521638;2.862715822;0.004889645;0.00887533;-3.342357981;11732876_at
TRPS1;1.864544075;5.534582154;11.75116462;3.07E-22;1.00E-20;39.93356973;11747134_a_at
TRPT1;-1.024181939;7.656376876;-11.41110725;2.18E-21;6.20E-20;37.98610243;11719877_a_at
TRPV1;-0.319897837;3.934826927;-2.280570641;0.024183158;0.038273015;-4.771386921;11731336_x_at
TRPV2;0.501735012;6.045366841;3.08063736;0.002516151;0.004814888;-2.733709152;11755902_a_at
TRPV3;-0.925909726;3.165363601;-11.65987639;5.19E-22;1.63E-20;39.4108899;11747017_a_at
TRPV4;-0.929678258;3.924999808;-9.929399428;1.11E-17;1.79E-16;29.52349183;11745675_a_at
TRPV5;-0.27001791;3.43601998;-4.573966604;1.09E-05;3.11E-05;2.406486254;11761499_at
TRPV6;-2.104916384;3.948882005;-10.21830384;2.12E-18;3.80E-17;31.16604819;11752375_a_at
TRRAP;0.214496241;3.293008457;3.587679692;0.000469423;0.001022987;-1.170913355;11719900_a_at
TRUB1;0.243323828;3.055326483;3.149536407;0.002024649;0.003940465;-2.533228312;11750204_x_at
TRUB2;-0.3136532;6.509764522;-3.354936897;0.001037809;0.002129694;-1.913135582;11719083_x_at
TRYX3;-0.187733007;3.057839868;-3.930094866;0.000136586;0.000326213;-0.005551926;11731285_at
TSC1;-0.646352229;6.055584989;-7.484170649;9.22E-12;6.31E-11;16.05810575;11759981_x_at
TSC2;-0.327589215;3.227828685;-4.867438896;3.19E-06;9.83E-06;3.59406733;11760408_at
TSC22D1;1.587476244;8.891282509;10.73161907;1.10E-19;2.42E-18;34.09600137;11758446_s_at
TSC22D2;0.556474174;4.646573846;5.022145225;1.63E-06;5.28E-06;4.240727058;11748214_a_at
TSC22D3;0.660064261;8.987471584;3.392851368;0.000914352;0.00189404;-1.795057702;11751415_a_at
TSC22D4;0.330584621;3.88181698;3.488982728;0.000660209;0.001403032;-1.490707741;11754280_a_at
TSEN15;-0.101202292;7.268325975;-0.93989357;0.348996021;0.415010784;-6.888432373;11739912_a_at
TSEN2;-0.473302829;6.659927396;-3.401820637;0.000887231;0.001842125;-1.76696173;11742936_a_at
TSEN34;-0.413496845;7.025386439;-4.400035125;2.22E-05;6.00E-05;1.727897282;11753224_a_at
TSEN54;-0.493697907;6.089893888;-5.058308893;1.39E-06;4.55E-06;4.393869362;11721760_a_at
TSFM;-0.004943763;7.762678645;-0.05417868;0.956875059;0.965595253;-7.328656869;11728248_a_at
TSG101;-0.38826993;7.467760987;-4.329680545;2.94E-05;7.79E-05;1.458946031;11753797_a_at
TSGA10;-0.18062342;3.334292379;-1.636782507;0.104067778;0.142910527;-5.999664166;11732634_a_at
TSGA10IP;-0.078401436;3.284274908;-1.575425913;0.11756178;0.159546746;-6.096629141;11735355_a_at
TSGA13;-0.02473456;2.979651204;-0.378072377;0.705986637;0.754313012;-7.258458795;11741987_a_at
TSGA14;0.481412125;3.698499562;5.893164005;3.01E-08;1.25E-07;8.122165364;11723436_a_at
TSHB;-0.085042449;3.122988822;-1.452186691;0.148832337;0.19678814;-6.280591139;11741595_at
TSHR;0.081277393;2.883400049;2.068778606;0.040526505;0.061099672;-5.217364214;11730683_a_at
TSHZ1;-0.218563569;8.289323494;-1.79595667;0.074798275;0.106176528;-5.731589472;11744743_a_at
TSHZ2;1.977312477;6.885923303;8.825089233;5.88E-15;6.27E-14;23.31930057;11759742_at
TSHZ3;1.963026504;6.524559725;9.068835004;1.49E-15;1.73E-14;24.67575228;11743175_at
TSIX;-0.075840148;2.854753622;-1.883304798;0.061868481;0.089660098;-5.574426389;11757233_at
TSKS;-0.549003344;2.988762264;-8.882692617;4.26E-15;4.64E-14;23.63906228;11745600_a_at
TSKU;0.671456699;6.076619836;4.476088253;1.63E-05;4.51E-05;2.022242233;11737764_a_at
TSL;0.713856699;3.764957971;2.816160908;0.005609532;0.010064755;-3.467295106;11763098_x_at
TSLP;0.887487899;4.536523509;4.8198782;3.90E-06;1.19E-05;3.398077499;11744760_s_at
TSN;0.416428062;9.175499169;5.379880096;3.31E-07;1.19E-06;5.787392105;11754940_s_at
TSNARE1;-0.168879544;3.05675209;-3.21570904;0.001637897;0.00324283;-2.337099749;11734189_a_at
TSNAX;0.246068207;8.690124809;3.231422464;0.001556765;0.003095229;-2.290015021;11726999_s_at
TSNAXIP1;-0.078350789;3.202483373;-1.42725772;0.155876709;0.204977292;-6.316041255;11728561_a_at
TSPAN1;3.158125138;9.770026931;10.89162286;4.39E-20;1.02E-18;35.01131982;11744051_at
TSPAN10;-0.72713928;3.747221451;-7.644946402;3.90E-12;2.80E-11;16.90673006;11733580_a_at
TSPAN11;-0.393780228;3.24145139;-6.401433384;2.50E-09;1.22E-08;10.55357201;11724175_a_at
TSPAN12;-0.909678477;7.781400778;-4.701589641;6.43E-06;1.90E-05;2.916494255;11722242_at
TSPAN13;-0.699307364;10.50073062;-3.783238387;0.000234171;0.000537771;-0.515810225;11755284_s_at
TSPAN14;-0.806197213;4.314538032;-9.391636888;2.40E-16;3.12E-15;26.48464519;11741388_a_at
TSPAN15;0.505202784;6.667335098;2.876561188;0.004692469;0.008547907;-3.304853097;11752612_at
TSPAN16;-0.331978427;3.048024958;-5.944796528;2.35E-08;9.93E-08;8.364007078;11741786_a_at
TSPAN17;-0.122875104;5.787628049;-1.231057581;0.220499337;0.278173276;-6.574196563;11744217_a_at
TSPAN18;-0.115160609;4.554206235;-0.85305705;0.395179327;0.461771868;-6.966063317;11758389_s_at
TSPAN19;0.054386169;2.74394791;1.284487563;0.201230399;0.256629167;-6.507573278;11729073_a_at
TSPAN2;1.722433915;7.180941984;6.609974685;8.76E-10;4.54E-09;11.58186656;11728388_at
TSPAN3;0.268378558;10.88387478;1.787234366;0.076203937;0.10797325;-5.746893579;11718332_a_at
TSPAN31;0.577712033;6.921108427;4.47708416;1.62E-05;4.50E-05;2.02612128;11725325_a_at
TSPAN32;0.147909727;3.581943074;2.113863714;0.03641599;0.055493708;-5.125818973;11754871_a_at
TSPAN33;-1.421830045;6.784349316;-7.48645176;9.11E-12;6.24E-11;16.07009652;11721184_at
TSPAN4;1.049882896;5.854344973;6.076068915;1.24E-08;5.47E-08;8.984278298;11716996_a_at
TSPAN5;1.804952113;6.150753304;8.953307887;2.86E-15;3.20E-14;24.03174571;11749969_a_at
TSPAN6;-1.212183442;8.064189439;-7.146738825;5.50E-11;3.38E-10;14.30109408;11716695_a_at
TSPAN7;-1.69614719;6.451953037;-5.630768957;1.04E-07;4.01E-07;6.912426862;11715752_at
TSPAN8;0.836997255;12.05075349;2.105867446;0.037117675;0.056475861;-5.142189983;11733091_a_at
TSPAN9;0.572648406;8.803024493;4.2254045;4.43E-05;0.000114188;1.066319386;11717082_a_at
TSPO;1.235600368;10.18272862;9.027622604;1.88E-15;2.15E-14;24.4457952;11757058_x_at
TSPO2;-0.260935476;3.21899493;-3.832707002;0.000195596;0.000454981;-0.34565901;11737398_a_at
TSPYL1;-0.757875936;4.271870585;-8.38800501;6.73E-14;6.15E-13;20.91118338;11739114_at
TSPYL2;-1.051891554;5.396505886;-6.69495379;5.69E-10;3.03E-09;12.00562181;11757628_s_at
TSPYL4;-0.069337897;9.135705933;-0.614094606;0.540214124;0.602847469;-7.141211058;11717665_a_at
TSPYL5;-0.153080549;6.79997155;-0.816972298;0.415422406;0.482140697;-6.996135719;11757622_s_at
TSPYL6;-0.009853369;2.784239416;-0.276683632;0.782457608;0.821900022;-7.291735001;11728359_at
TSR1;-0.20755008;7.016119494;-1.983623047;0.049381432;0.073172054;-5.385219603;11732143_at
TSR2;-0.686240322;6.867421556;-8.53920392;2.91E-14;2.79E-13;21.74037428;11724560_s_at
TSSC1;0.162656384;7.402274256;1.500426915;0.13590186;0.181552945;-6.210304813;11754292_a_at
TSSC4;-0.05662644;5.120170105;-0.53674973;0.592347759;0.651254178;-7.185753556;11717855_s_at
TSSK1B;-0.431371173;2.945688367;-6.323182203;3.69E-09;1.75E-08;10.17214255;11747360_s_at
TSSK2;-0.02975634;3.10267974;-0.506149358;0.613599592;0.670781597;-7.201730568;11727218_at
TSSK3;-1.167215231;3.486099531;-13.2444789;5.77E-26;3.53E-24;48.44404645;11733168_at
TSSK4;-0.078806832;2.912977852;-1.683225698;0.094704873;0.131323736;-5.923904171;11733692_a_at
TSSK6;-0.178347111;3.0029783;-4.051635926;8.65E-05;0.000213151;0.428308905;11730344_a_at
TST;-0.46000144;9.115774388;-2.52189522;0.01286625;0.021575248;-4.21455097;11718418_a_at
TSTA3;0.421043418;8.707161562;2.363148221;0.019586081;0.031598008;-4.586621215;11716876_a_at
TSTD1;-0.834692287;8.694335762;-5.890108672;3.05E-08;1.27E-07;8.107892722;11720469_a_at
TSTD2;0.177559756;3.224475955;3.386671988;0.000933486;0.001930454;-1.814378249;11733862_a_at
TTBK1;0.093267039;3.291636622;1.617986299;0.108062545;0.147849537;-6.029747029;11726879_at
TTBK2;-0.409224614;4.066353999;-5.551000368;1.51E-07;5.68E-07;6.55127643;11746222_a_at
TTC1;-0.26964572;8.746338478;-3.924792643;0.000139305;0.000332208;-0.024242684;11715758_at
TTC12;-0.355091372;4.776542515;-2.523314548;0.012816875;0.021499021;-4.211125095;11755376_a_at
TTC13;-0.120669147;7.87081714;-1.027624067;0.306013863;0.370121489;-6.802473167;11723590_a_at
TTC14;-0.697184781;8.512405274;-4.682047964;6.98E-06;2.05E-05;2.837750866;11732689_s_at
TTC15;-0.138223472;8.203785145;-1.877945069;0.062604091;0.090564036;-5.584273848;11754345_a_at
TTC16;-0.608431313;3.127874118;-8.106472176;3.18E-13;2.63E-12;19.37931049;11761615_x_at
TTC17;-1.701081639;8.109960095;-12.33089257;1.08E-23;4.54E-22;43.24845349;11759667_a_at
TTC18;-1.512002579;4.171008269;-6.541528965;1.24E-09;6.29E-09;11.24252064;11729100_a_at
TTC19;-0.921463002;7.691523672;-8.630676913;1.75E-14;1.73E-13;22.24405454;11756376_a_at
TTC21A;-0.498481839;3.424517723;-6.018502411;1.64E-08;7.11E-08;8.711328313;11761783_at
TTC21B;-0.231621572;6.523681947;-2.826174777;0.005446981;0.00979909;-3.440574313;11753947_a_at
TTC22;-0.347939623;2.950115664;-5.767253476;5.48E-08;2.19E-07;7.537584585;11740408_at
TTC23;0.311386525;4.198663202;3.874731293;0.000167647;0.000394089;-0.199728581;11749166_a_at
TTC23L;-0.199749404;2.824812497;-5.021981559;1.63E-06;5.28E-06;4.240035671;11732015_a_at
TTC24;-0.123093041;2.903026913;-2.607868674;0.010164565;0.017390861;-4.00388929;11740348_at
TTC25;0.078806445;2.907553698;1.097628073;0.274373415;0.336458805;-6.728473869;11732022_a_at
TTC26;0.557532018;3.576309172;5.314385654;4.45E-07;1.57E-06;5.499045886;11742262_x_at
TTC27;-0.349471176;7.542666036;-3.80597673;0.00021562;0.000497993;-0.437819624;11718142_a_at
TTC28;-0.477952649;7.808353761;-2.983678457;0.003396274;0.006353348;-3.0093249;11756246_s_at
TTC29;0.008218202;2.642384207;0.194278669;0.846257598;0.875692029;-7.311196598;11733164_a_at
TTC3;-0.778618219;7.634913039;-4.721150792;5.93E-06;1.76E-05;2.995549412;11715641_a_at
TTC30A;0.508833594;3.4627777;4.346102822;2.75E-05;7.33E-05;1.521435517;11755463_a_at
TTC30B;0.408472912;3.351118903;4.439613937;1.89E-05;5.17E-05;1.880612783;11731691_at
TTC31;-0.338527378;3.889774091;-5.627928177;1.05E-07;4.06E-07;6.899511154;11752778_a_at
TTC32;0.12914179;6.115655839;0.834775437;0.405358676;0.471946899;-6.981459591;11756166_a_at
TTC33;-0.308728865;6.369595702;-2.954000007;0.003717692;0.006893259;-3.092153173;11725095_at
TTC35;-0.224809524;8.466659991;-2.449758105;0.015611058;0.025716067;-4.386361046;11726072_a_at
TTC36;-0.778158409;3.265246259;-8.851754203;5.07E-15;5.45E-14;23.46725617;11745695_a_at
TTC37;-0.484917058;8.861294255;-6.582566225;1.01E-09;5.17E-09;11.44576581;11722191_at
TTC38;-0.881541174;6.982828435;-6.008706389;1.72E-08;7.43E-08;8.665026741;11717468_s_at
TTC39A;-0.551244787;3.570513678;-5.651943205;9.42E-08;3.65E-07;7.008821261;11763433_at
TTC39B;0.921514048;4.64936086;6.503477036;1.50E-09;7.53E-09;11.05463642;11750818_a_at
TTC39C;-0.974260792;5.124682007;-6.197852867;6.86E-09;3.13E-08;9.566463016;11743792_a_at
TTC3L;-0.504685035;4.253748875;-5.113504779;1.09E-06;3.63E-06;4.629028329;11760965_at
TTC5;-0.557565073;7.205602238;-6.49546171;1.56E-09;7.81E-09;11.01513138;11733227_a_at
TTC6;0.126896233;2.598749279;3.35732528;0.001029593;0.002114152;-1.905730307;11750274_a_at
TTC7A;-0.307386805;5.780517396;-3.907733004;0.000148407;0.000352045;-0.084244047;11735182_a_at
TTC7B;-0.462229411;6.313846826;-3.348153279;0.00106148;0.002174657;-1.934144266;11754314_a_at
TTC8;0.2588311;3.325621686;2.850307848;0.00507276;0.00918206;-3.375833546;11748573_a_at
TTC9;1.686333072;5.070221461;6.637129131;7.63E-10;3.99E-09;11.71698358;11727514_at
TTC9B;-0.28683511;3.010363872;-5.035786487;1.54E-06;4.99E-06;4.298406638;11726406_at
TTC9C;0.707566832;7.780984076;7.5895246;5.25E-12;3.71E-11;16.61340498;11721190_a_at
TTF1;-0.130970285;7.540712447;-1.558938055;0.121415325;0.164329448;-6.122078009;11733881_at
TTF2;0.457650951;5.939082993;3.622356725;0.000415749;0.000914574;-1.056814187;11739864_x_at
TTK;2.233615555;5.188900042;7.35412255;1.84E-11;1.21E-10;15.37694945;11723435_s_at
TTL;0.528158411;7.060726437;4.923142642;2.51E-06;7.87E-06;3.825305687;11739206_a_at
TTLL1;-0.10379637;5.505731637;-1.074075947;0.284756247;0.347433252;-6.753904926;11725400_a_at
TTLL10;-0.361850531;3.143201256;-5.222864175;6.72E-07;2.30E-06;5.099941967;11744250_a_at
TTLL11;-0.214195978;3.704706588;-2.74394257;0.006919186;0.012215304;-3.657506438;11756477_a_at
TTLL12;0.784116951;7.164478249;4.899454299;2.78E-06;8.65E-06;3.726748388;11719863_a_at
TTLL13;0.041906157;3.01562215;0.861291505;0.390645821;0.457444686;-6.959020741;11755963_a_at
TTLL2;-0.061676491;2.726647347;-1.717900288;0.088169395;0.12317079;-5.866018536;11734880_at
TTLL3;-0.5731042;5.960011012;-2.361181866;0.019685878;0.031739309;-4.591091129;11739892_a_at
TTLL4;0.318625846;4.917845265;3.362453783;0.001012156;0.00208051;-1.889814201;11748937_a_at
TTLL5;-0.222446061;3.457959726;-3.210047016;0.001668083;0.003299289;-2.354017806;11760628_at
TTLL6;-0.06995173;2.94690916;-1.449217457;0.149658252;0.197726656;-6.284844714;11729950_a_at
TTLL7;-0.856240032;3.789024567;-6.980202204;1.31E-10;7.67E-10;13.44691741;11743676_a_at
TTLL8;-0.237444836;3.036658422;-4.780819774;4.61E-06;1.39E-05;3.238129763;11758365_s_at
TTLL9;-0.299521691;3.140831245;-4.351683862;2.69E-05;7.18E-05;1.542712572;11762034_x_at
TTN;-2.848795636;3.84086762;-14.39960216;8.34E-29;8.51E-27;54.93272691;11715320_s_at
TTPA;0.004727166;3.066909197;0.076987647;0.938750426;0.950938989;-7.327156003;11740432_at
TTPAL;-0.103545163;7.173636396;-0.970890408;0.333385898;0.398822662;-6.858924435;11725193_at
TTR;-1.511180881;9.916471083;-1.763252789;0.080181403;0.113041358;-5.78860558;11754285_a_at
TTTY10;-0.106159374;3.111972811;-1.466943857;0.144779645;0.192041458;-6.259325742;11751103_at
TTTY11;-0.094667583;2.805886284;-2.583131929;0.010884136;0.018506592;-4.065155836;11751807_at
TTTY12;0.085103743;3.207058899;2.011655357;0.046300563;0.068969041;-5.330695231;11744771_at
TTTY13;-0.22464286;3.295892545;-4.196518799;4.96E-05;0.000126753;0.958840987;11753556_at
TTTY14;-0.411662389;3.431204779;-4.098277552;7.24E-05;0.00018067;0.597532731;11745579_at
TTTY5;-0.565971739;3.200362659;-8.637907399;1.68E-14;1.67E-13;22.28393079;11745588_at
TTTY6;-0.33373184;3.266589758;-6.152266467;8.58E-09;3.86E-08;9.347792518;11753753_s_at
TTTY6B;-0.366419016;3.032735108;-6.032162985;1.54E-08;6.68E-08;8.775967132;11763105_at
TTTY8;-0.235784363;2.863227271;-4.530889363;1.30E-05;3.66E-05;2.236630247;11753633_s_at
TTTY9A;-0.222171333;3.065134568;-3.762372423;0.000252519;0.000576663;-0.587048488;11750283_at
TTYH1;-1.584904891;3.900279788;-15.12616274;1.45E-30;2.19E-28;58.95349971;11752811_a_at
TTYH2;-0.821775156;6.266856773;-5.110055117;1.11E-06;3.68E-06;4.61428127;11718059_a_at
TTYH3;1.115906519;5.749175775;9.209479163;6.74E-16;8.23E-15;25.4622582;11739152_a_at
TUB;1.066120384;4.748984424;4.838217954;3.61E-06;1.10E-05;3.473493981;11728852_a_at
TUBA1A;0.815842411;10.89516222;6.878542547;2.22E-10;1.26E-09;12.93001086;11727362_x_at
TUBA1B;1.104141369;11.52865645;12.41680665;6.62E-24;2.88E-22;43.73879049;11744345_x_at
TUBA1C;1.323794547;11.00657143;13.24286648;5.82E-26;3.55E-24;48.4349187;11758282_s_at
TUBA3C;-0.732973134;3.804303738;-10.54944897;3.16E-19;6.45E-18;33.0548661;11728319_x_at
TUBA3D;-0.08785793;3.471319132;-1.548487344;0.12390916;0.167260094;-6.138075004;11731689_x_at
TUBA3E;-0.410565833;3.473228692;-5.485476633;2.04E-07;7.53E-07;6.257006131;11733986_x_at
TUBA4A;1.434288541;8.698039147;8.077070128;3.73E-13;3.06E-12;19.22029808;11716460_x_at
TUBA8;-0.387735168;4.319689184;-3.22029086;0.001613842;0.003199438;-2.323390705;11755698_a_at
TUBAL3;-0.014396148;3.148886243;-0.176400297;0.860250944;0.887176658;-7.314520439;11740334_at
TUBB;0.939847444;9.702340762;10.09347345;4.35E-18;7.42E-17;30.4556268;11724732_s_at
TUBB1;0.017960934;3.346255588;0.311361488;0.75601906;0.798641633;-7.281511405;11725897_at
TUBB2A;-0.152646297;10.0566825;-1.168106833;0.24487784;0.304861152;-6.649140747;11719789_x_at
TUBB2B;-0.875662717;5.702944115;-4.617950247;9.11E-06;2.62E-05;2.581115372;11725298_x_at
TUBB2C;-0.233851989;3.720038191;-3.141910818;0.002074294;0.004029623;-2.555604924;11761932_at
TUBB3;3.049522239;7.553277716;14.51932748;4.26E-29;4.55E-27;55.59879343;11754593_x_at
TUBB4;-0.833118111;4.122900628;-11.28121696;4.62E-21;1.25E-19;37.24208928;11748829_a_at
TUBB4Q;-0.512396665;2.93588677;-7.051605887;9.04E-11;5.40E-10;13.81204847;11738662_at
TUBB6;1.08195675;9.290724265;6.786109629;3.57E-10;1.96E-09;12.46310667;11747072_s_at
TUBB8;0.204274406;3.013372067;3.545276571;0.00054395;0.001172055;-1.309208101;11759456_x_at
TUBBP5;0.795955482;3.887351932;4.068835432;8.10E-05;0.000200595;0.490536971;11756204_s_at
TUBD1;-0.363525955;4.661793054;-3.182588495;0.001821956;0.003576134;-2.435701953;11747999_a_at
TUBE1;-0.632690312;6.832827717;-4.75800254;5.07E-06;1.52E-05;3.145114111;11732219_a_at
TUBG1;-0.121389316;8.285111394;-0.954317573;0.341674498;0.407268217;-6.874818659;11715791_at
TUBG2;-1.736339392;5.023481114;-12.99208998;2.44E-25;1.33E-23;47.01328264;11756463_x_at
TUBGCP2;-1.519518999;4.453092608;-16.75563854;2.00E-34;8.22E-32;67.76568548;11718343_a_at
TUBGCP3;0.583515666;3.75877222;6.294832735;4.25E-09;2.00E-08;10.03456877;11744925_a_at
TUBGCP4;-0.381586039;5.931288547;-3.617100654;0.000423494;0.000930037;-1.074166214;11755462_a_at
TUBGCP5;-0.611971689;5.635178451;-6.960244667;1.45E-10;8.45E-10;13.34516439;11722612_x_at
TUBGCP6;-0.921103139;5.715180226;-7.305510972;2.38E-11;1.54E-10;15.12359761;11755765_a_at
TUFM;-0.569936466;9.675871048;-6.729483896;4.77E-10;2.57E-09;12.17856617;11715468_at
TUFT1;0.871949404;4.120146574;4.631211258;8.63E-06;2.49E-05;2.634001916;11751666_a_at
TULP1;-0.163222397;3.137167365;-3.159543054;0.001961175;0.003824315;-2.503794023;11728551_a_at
TULP2;0.045772345;2.823111632;0.917399218;0.360613552;0.426773566;-6.909254744;11726543_at
TULP3;0.686673967;4.192933892;5.321967364;4.30E-07;1.52E-06;5.532309086;11751661_x_at
TULP4;0.364530616;4.390378342;3.867054245;0.000172451;0.000404593;-0.226481825;11740626_a_at
TUSC1;-0.306336502;6.489815229;-3.302264248;0.001235368;0.002504717;-2.075318926;11724629_at
TUSC2;-1.210164035;6.202082232;-10.97276004;2.75E-20;6.60E-19;35.47571159;11718348_a_at
TUSC3;-0.943589782;7.923198593;-4.149966437;5.94E-05;0.000150108;0.786813629;11743152_a_at
TUSC5;-0.543254568;3.625345537;-4.476961505;1.63E-05;4.50E-05;2.025643503;11731232_a_at
TUT1;-0.685209499;4.215043489;-9.638214647;5.89E-17;8.48E-16;27.87457462;11719567_s_at
TWF1;0.560475213;7.197350425;3.960371709;0.000122003;0.000293714;0.101557053;11751302_a_at
TWF2;0.845916578;8.039938404;9.774737157;2.70E-17;4.09E-16;28.64674625;11757052_x_at
TWIST1;3.81269428;7.342620468;11.50646135;1.26E-21;3.73E-20;38.53227838;11727666_at
TWIST2;1.159216737;5.199206134;5.827415844;4.12E-08;1.68E-07;7.815983401;11757853_s_at
TWISTNB;0.378862604;7.295043666;3.309610672;0.001205849;0.002448384;-2.052828776;11725397_at
TWSG1;2.323834943;5.75404135;14.46989064;5.62E-29;5.93E-27;55.32392336;11719689_a_at
TXK;-0.286376115;4.626203323;-1.666524361;0.097990021;0.135434209;-5.951382019;11759347_x_at
TXLNA;0.462484794;5.837463598;4.525311794;1.33E-05;3.74E-05;2.214723091;11756485_a_at
TXLNB;0.584181784;3.45804223;5.242475131;6.15E-07;2.12E-06;5.185080932;11725894_at
TXLNG;-0.471230947;6.67480968;-4.264237574;3.80E-05;9.92E-05;1.211691502;11759193_a_at
TXN;0.948420633;10.61744964;8.039436248;4.58E-13;3.72E-12;19.01704717;11750538_x_at
TXN2;-0.798441433;7.600262512;-9.616712888;6.66E-17;9.48E-16;27.75312147;11729650_a_at
TXNDC11;-0.418847375;6.898876802;-4.70566008;6.32E-06;1.87E-05;2.932925479;11744404_a_at
TXNDC12;-0.413382172;9.033575161;-4.734893393;5.59E-06;1.66E-05;3.051228339;11730755_a_at
TXNDC15;-0.611115931;9.432685354;-7.45705074;1.07E-11;7.24E-11;15.91566066;11756631_s_at
TXNDC16;-0.971284917;6.452555653;-7.218062732;3.78E-11;2.38E-10;14.66962261;11723856_at
TXNDC17;0.341409021;4.322766875;2.834289574;0.005318425;0.009588075;-3.418859405;11742857_at
TXNDC2;-0.525769735;3.453771019;-7.197809175;4.20E-11;2.63E-10;14.56481224;11747161_a_at
TXNDC3;0.23942486;3.138584348;3.193340644;0.001760195;0.003465239;-2.403787739;11732781_a_at
TXNDC6;-0.236986325;2.891357831;-4.801782736;4.21E-06;1.28E-05;3.323861674;11741811_at
TXNDC8;0.110871969;2.83692026;2.864886292;0.004858242;0.008828389;-3.33648907;11737313_a_at
TXNDC9;1.12626163;4.883283589;8.488443681;3.85E-14;3.64E-13;21.46152254;11759710_at
TXNIP;-0.312470335;10.83164308;-1.929630378;0.055807;0.081710184;-5.488205655;11748544_s_at
TXNL1;-0.89526988;9.612639733;-10.86917845;4.99E-20;1.15E-18;34.88288393;11743315_a_at
TXNL4A;-0.537588555;10.25182422;-6.385547901;2.71E-09;1.31E-08;10.47594004;11756404_a_at
TXNL4B;-0.674439262;5.762009614;-7.558862195;6.19E-12;4.33E-11;16.45147588;11722382_a_at
TXNRD1;1.908170222;5.408373479;9.323936258;3.52E-16;4.47E-15;26.10419829;11750416_a_at
TXNRD2;0.440662406;3.438779034;4.703153081;6.39E-06;1.88E-05;2.92280423;11718685_a_at
TXNRD3;-0.403044294;6.014942891;-3.59163134;0.000462992;0.001009908;-1.157956521;11754335_a_at
TXNRD3IT1;0.00134091;3.120543876;0.027952048;0.977742787;0.982646816;-7.329737483;11737436_at
TYK2;-0.074891606;7.875533987;-0.585820662;0.559000474;0.620349589;-7.158184591;11757379_a_at
TYMP;1.330678324;5.284759297;6.449796104;1.96E-09;9.70E-09;10.79053709;11722449_x_at
TYMS;1.166757117;8.300705857;5.347511622;3.83E-07;1.36E-06;5.644603583;11718058_a_at
TYR;-0.010223516;2.79109789;-0.246283053;0.80584728;0.841980082;-7.299706809;11752891_x_at
TYRO3;-0.644681077;4.36473069;-4.969118989;2.05E-06;6.54E-06;4.017524004;11722102_a_at
TYROBP;1.554095646;9.232537844;8.257815356;1.38E-13;1.21E-12;20.20076098;11723287_at
TYRP1;1.275480793;4.327958685;4.265810115;3.78E-05;9.86E-05;1.217599531;11727127_at
TYSND1;-0.821032012;4.726870853;-7.606020154;4.80E-12;3.41E-11;16.7006235;11717695_a_at
TYW1;0.336642307;4.118079923;3.925769473;0.0001388;0.000331176;-0.020800778;11748135_s_at
TYW1B;-0.137113894;3.168574665;-2.204851827;0.029203601;0.045387103;-4.935466424;11749624_x_at
TYW3;-0.285940734;7.657746585;-2.531596555;0.012532128;0.021057863;-4.191099702;11751727_s_at
U2AF1;-0.043078243;10.21361472;-0.624683108;0.533261816;0.596274776;-7.134649826;11719966_x_at
U2AF1L4;-0.93309538;5.67181413;-9.136940468;1.02E-15;1.21E-14;25.05628047;11754867_x_at
U2AF2;-0.122728023;3.01716946;-2.426350587;0.016607602;0.027198907;-4.441134154;11758431_s_at
UACA;0.906374311;9.381502757;6.431604424;2.15E-09;1.06E-08;10.70129386;11729317_a_at
UAP1;-0.588656782;9.706014472;-4.903178893;2.73E-06;8.52E-06;3.742223173;11725045_a_at
UAP1L1;0.216183697;4.770363451;1.812173465;0.072241764;0.102935135;-5.702947122;11733346_at
UBA1;0.287960068;7.225800118;2.901574987;0.004354598;0.007980321;-3.236690829;11715371_a_at
UBA2;0.599188396;7.779936235;5.157248573;9.00E-07;3.03E-06;4.816603417;11749584_a_at
UBA3;0.426303102;8.436346667;5.572045437;1.37E-07;5.18E-07;6.64624987;11730728_a_at
UBA5;-1.346261485;7.208785712;-13.76448091;3.00E-27;2.27E-25;51.37817355;11740963_x_at
