GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
LONP1;0.501616077;7.35283288;3.713669001;0.000504246;0.004177547;-0.412767548;209017_s_at
LONP2;-0.686900858;7.221702688;-4.17585062;0.000115129;0.001534293;0.970085955;221834_at
LONRF1;-0.575039391;7.71708296;-4.435693142;4.87E-05;0.000866218;1.781768954;226038_at
LONRF2;-1.885576441;6.147656429;-5.370129887;1.92E-06;9.34E-05;4.85073351;225996_at
LONRF3;0.231129246;4.325856172;1.432369652;0.158097665;0.28099677;-5.475922761;220009_at
LORICRIN;-0.063044905;2.416118623;-1.668135718;0.101376222;0.203292193;-5.128685109;207720_at
LOX;1.417482833;8.19825279;3.310323391;0.001709522;0.009904295;-1.543356721;215446_s_at
LOXHD1;-0.001841588;2.884067975;-0.064525306;0.948802497;0.968823137;-6.475075445;241117_at
LOXL1;1.024613248;8.028904741;3.189409504;0.002430471;0.012712895;-1.866362936;203570_at
LOXL1-AS1;-0.043861036;5.567729563;-0.206959926;0.836859648;0.896036313;-6.455830577;232752_at
LOXL2;2.166513122;7.527179429;6.35843241;5.46E-08;8.02E-06;8.249821866;202998_s_at
LOXL2-AS1;0.029710963;2.462440079;0.809217503;0.422123784;0.567497384;-6.153205586;1562263_at
LOXL3;0.305883124;5.961180637;1.580940539;0.120032218;0.229940416;-5.262687158;228253_at
LOXL4;-0.639487355;5.997967261;-3.025172016;0.003875514;0.017890065;-2.29224237;227145_at
LPA;-0.136771465;3.101806728;-3.4288626;0.001202853;0.00771479;-1.219292287;207584_at
LPAL2;-0.031717906;2.530318067;-1.379854935;0.173610056;0.300699819;-5.546666296;210909_x_at
LPAR1;-0.568051949;6.40881793;-3.73797616;0.000467469;0.003970433;-0.342215254;204037_at
LPAR2;0.395614419;6.50207598;2.355736492;0.022341385;0.065807133;-3.856544552;206723_s_at
LPAR3;-1.628972657;4.403402914;-3.79996552;0.00038497;0.003465932;-0.161131257;231192_at
LPAR4;-0.039401568;3.723415386;-0.556758515;0.580110949;0.70546214;-6.323279038;206960_at
LPAR5;1.598770459;6.702450923;4.857285669;1.16E-05;0.000322119;3.14134378;230252_at
LPAR6;0.485572443;8.323058302;2.165003012;0.035057745;0.092488702;-4.246069055;218589_at
LPCAT1;0.791293718;7.159587908;3.89260619;0.000287231;0.002840223;0.112509046;201818_at
LPCAT2;0.982577048;4.984465447;4.743136607;1.72E-05;0.000425573;2.768584545;239598_s_at
LPCAT3;-0.209247059;6.573542231;-0.882974017;0.381365345;0.528308489;-6.091936429;202793_at
LPCAT4;2.100592495;4.854378886;6.996552745;5.33E-09;1.63E-06;10.47523942;213078_x_at
LPGAT1;-0.410687927;7.347239021;-3.180735909;0.002491933;0.012942647;-1.889230711;227476_at
LPIN1;0.304578444;4.149484404;1.851055825;0.069916783;0.153916691;-4.826853785;212272_at
LPIN2;0.529205228;6.734206395;2.481687163;0.016388277;0.052327211;-3.58493659;202459_s_at
LPIN3;0.103142664;2.967847882;1.708252498;0.093628587;0.191539483;-5.064871283;232966_at
LPL;-0.701864765;6.96862493;-1.503655738;0.138795849;0.255435811;-5.376006894;203548_s_at
LPO;-0.1514244;2.633375713;-2.776314289;0.007653842;0.02970855;-2.90742711;210682_at
LPP;0.885482039;5.83709136;3.892952829;0.000286915;0.002838637;0.113539571;202821_s_at
LPP-AS2;0.077972538;2.903985082;0.926125905;0.35871283;0.506028408;-6.053690158;1556827_at
LPXN;-0.349248661;6.21467707;-3.188283628;0.002438368;0.012738463;-1.86933361;242778_at
LRAT;-0.157820252;3.001486361;-1.571741618;0.122152402;0.232929789;-5.27644542;220317_at
LRATD1;-0.453237187;5.389097791;-2.118590205;0.038983293;0.100079659;-4.336754916;234331_s_at
LRATD2;0.337087696;8.945977507;1.383235888;0.172577306;0.299485748;-5.542185379;225864_at
LRBA;-0.275375621;7.987025672;-2.077714449;0.04275349;0.107070957;-4.415260848;212692_s_at
LRCH1;0.623776736;5.650509964;3.847934459;0.000330931;0.003114865;-0.01988522;235012_at
LRCH2;0.16470621;4.892975222;0.736412452;0.464830761;0.606343955;-6.208575419;227688_at
LRCH3;0.228665819;6.313313646;1.971169096;0.054104988;0.127539524;-4.613804014;1559490_at
LRCH4;-0.517439683;5.45389185;-3.149483705;0.002725737;0.01379106;-1.971283719;221956_at
LRFN1;-0.33191938;3.70617817;-2.87764773;0.005824532;0.024250602;-2.661468303;232486_at
LRFN2;-0.322413345;3.400147212;-2.482398532;0.016359175;0.052244654;-3.583371;237872_at
LRFN3;0.226176655;4.532347365;1.474990848;0.146320269;0.265498998;-5.416719036;219346_at
LRFN4;0.961865931;4.326512494;5.293701378;2.52E-06;0.000111814;4.592844064;219491_at
LRFN5;-0.289381784;3.455336417;-1.913472523;0.06127006;0.139544676;-4.717586305;230644_at
LRFN5-DT;0.017068927;2.487819717;0.373434926;0.710362052;0.806949528;-6.407808482;240368_at
LRG1;0.008663075;5.94694245;0.029254269;0.976775202;0.986514627;-6.476722322;228648_at
LRGUK;0.017618512;2.731353239;0.377204925;0.707575768;0.805008758;-6.406403367;244710_at
LRIF1;0.430721181;6.358005561;3.535566017;0.000871938;0.006126696;-0.921600164;220235_s_at
LRIG1;-1.190668777;8.703884352;-4.035376575;0.000181793;0.002096669;0.54097955;211596_s_at
LRIG2;-0.179007051;3.421792669;-3.198417592;0.002368153;0.012469334;-1.842569778;242164_s_at
LRIG2-DT;-0.103835879;3.093652434;-2.595212188;0.012294227;0.042257198;-3.330708137;1568892_at
LRIG3;0.258444747;7.688760637;0.98864434;0.327472894;0.474522464;-5.995155942;226908_at
LRIT1;-0.002426818;2.403067024;-0.228337171;0.820290978;0.884962095;-6.45120162;211353_at
LRMDA;-0.451191355;6.001339043;-2.359594708;0.022133497;0.065378152;-3.848391321;223703_at
LRP1;-0.109427829;3.144954085;-2.19626222;0.03261369;0.08749479;-4.184074733;1555353_at
LRP10;0.562404991;5.708667013;3.929747387;0.000255184;0.002633536;0.223201504;231861_at
LRP11;0.614687038;5.982346388;3.64516497;0.000623431;0.004846607;-0.610194155;1561180_at
LRP12;-0.184525041;4.924664073;-1.072082266;0.288695815;0.434041143;-5.911319939;220254_at
LRP1B;-0.055250328;2.906975758;-2.9882296;0.00429633;0.019262244;-2.38591341;219643_at
LRP2;-0.223482471;3.553363324;-3.684895557;0.000551372;0.004443278;-0.49594702;205710_at
LRP2BP;-0.068691479;2.526034275;-0.9501087;0.346507475;0.493720492;-6.031671562;207797_s_at
LRP3;-0.702786236;4.752263109;-3.703638515;0.000520218;0.004274851;-0.44180571;204381_at
LRP4;-0.361536558;4.359023431;-1.266464345;0.211061675;0.346751436;-5.69102626;212850_s_at
LRP5;0.898496444;5.928802536;3.725990772;0.000485269;0.004064813;-0.377035544;209468_at
LRP5L;0.005558899;4.895896771;0.038612216;0.969349288;0.982026279;-6.476406107;214873_at
LRP6;-0.542939647;5.69428118;-3.081083134;0.003311312;0.015919593;-2.148971808;205606_at
LRP8;1.11283552;4.410722973;4.865009996;1.13E-05;0.000316211;3.166681587;228955_at
LRP8-DT;-0.013484389;3.013396337;-0.37294646;0.710723354;0.80712694;-6.407989511;1556261_a_at
LRPAP1;-0.796846079;4.047865939;-4.527153239;3.58E-05;0.000707159;2.072537692;235505_s_at
LRPPRC;-0.508521589;6.405535386;-3.05767968;0.003537407;0.016713247;-2.209160825;230194_at
LRR1;0.653685431;6.10125368;2.880818382;0.00577445;0.024093518;-2.653670126;235113_at
LRRC1;0.665205236;7.68377992;3.861554258;0.000316971;0.003025247;0.020393242;218816_at
LRRC10B;-0.613742627;4.353814491;-5.072678176;5.48E-06;0.000191917;3.852903562;236666_s_at
LRRC14;-0.116083049;5.385938179;-1.486365189;0.143296952;0.261443651;-5.400650135;32062_at
LRRC15;2.089470738;5.407022898;5.077605877;5.38E-06;0.0001895;3.869298338;213909_at
LRRC17;0.039144391;2.590733296;1.186706101;0.240804831;0.38127897;-5.785608699;232924_at
LRRC18;-0.007140021;2.793445191;-0.221671513;0.825448797;0.888508094;-6.452693666;1554331_a_at
LRRC19;0.111621443;3.723922447;0.324717199;0.746714294;0.832557016;-6.424702586;220376_at
LRRC2;-0.920252003;4.45560589;-5.411060539;1.66E-06;8.38E-05;4.989233559;219949_at
LRRC2-AS1;0.016293116;2.485550609;0.880577708;0.382649249;0.529576631;-6.094008517;236731_at
LRRC20;-0.10678416;5.510550065;-0.896167406;0.374345378;0.521227957;-6.080430381;218550_s_at
LRRC23;0.557700078;3.782120933;4.233605884;9.52E-05;0.001351701;1.148555866;217609_at
LRRC25;-0.143792226;4.539028697;-0.710935163;0.480341251;0.620382564;-6.22674612;1559502_s_at
LRRC27;-0.320295442;3.276657336;-4.835423255;1.25E-05;0.00033841;3.06970587;228884_at
LRRC28;-0.327112611;3.829453013;-4.046493176;0.000175381;0.002047469;0.574672328;239471_at
LRRC3;-0.185766436;3.413245918;-1.653799866;0.104269309;0.207645121;-5.151160273;232536_at
LRRC31;1.257850513;3.9802527;3.402702621;0.001300586;0.008158617;-1.29142149;220622_at
LRRC32;0.372240004;7.28654267;1.328064159;0.19002987;0.321154302;-5.614033108;203835_at
LRRC34;0.201300652;3.568749826;1.44908254;0.15339419;0.274900469;-5.45289761;236917_at
LRRC36;-0.13128229;4.409155911;-1.707164816;0.093832011;0.191840657;-5.066619283;220003_at
LRRC37A;0.395979539;5.384096051;1.845736979;0.070699124;0.155176082;-4.836019254;206088_at
LRRC37A2;-0.302018645;6.621691796;-3.057244132;0.003541749;0.016723632;-2.210277998;221740_x_at
LRRC37A3;-0.3307152;5.55359712;-4.003205776;0.000201656;0.002245726;0.443738841;244478_at
LRRC37A4P;-0.345384913;6.090175199;-2.545082708;0.013971076;0.046467867;-3.444048734;220219_s_at
LRRC37A5P;-0.057246873;2.818458531;-3.357171445;0.001488918;0.008962228;-1.416139348;1569839_s_at
LRRC37A7P;-0.499888622;3.704069103;-4.949158445;8.42E-06;0.000259997;3.443601948;1569761_x_at
LRRC37A8P;-0.085815738;3.011600388;-2.452417305;0.017627058;0.055255798;-3.649049637;1563750_at
LRRC37B;-0.003929815;6.328194176;-0.038418586;0.969502915;0.982083047;-6.476413533;229231_at
LRRC37BP1;-0.060042722;2.622787556;-1.618935915;0.11158741;0.217966423;-5.205091607;216149_at
LRRC38;-0.278900364;3.402612374;-4.4981092;3.95E-05;0.000757111;1.979932221;1558375_at
LRRC39;-0.161640833;3.855830506;-1.456711014;0.151284057;0.272118972;-5.442306307;227532_at
LRRC3B;-0.022028691;2.795182094;-1.256506964;0.214618273;0.350884556;-5.703150301;229085_at
LRRC3C;-0.181510331;3.438379513;-3.414691464;0.001254895;0.007940583;-1.258407901;1557301_a_at
LRRC4;-0.179845676;4.070572361;-1.940817685;0.057779089;0.133735512;-4.66872936;223552_at
LRRC40;-0.232583019;7.061019054;-2.878367209;0.005813132;0.024221605;-2.659699291;215063_x_at
LRRC41;-0.165841461;3.331665986;-3.145425727;0.002757567;0.013900591;-1.981898396;1558983_at
LRRC42;0.495152006;7.317164362;4.290512018;7.89E-05;0.001198004;1.325516474;215084_s_at
LRRC43;-0.863431473;4.606513405;-3.633741692;0.000645764;0.004967158;-0.6429103;1553728_at
LRRC45;-0.0328391;4.86671233;-0.329604436;0.74303962;0.829950971;-6.423113725;226253_at
LRRC46;0.067108814;3.005686481;1.830283554;0.073014184;0.158869808;-4.862518027;230601_s_at
LRRC47;-0.437849315;9.520959326;-3.99074766;0.000209898;0.00230833;0.406188926;212904_at
LRRC49;0.498795604;5.131577928;3.164080109;0.002614082;0.013374821;-1.933027712;219338_s_at
LRRC4B;-0.094000721;2.970588538;-1.957271818;0.055761615;0.130219893;-4.639043922;239320_at
LRRC4C;-0.022440236;2.745722108;-1.460027429;0.150373824;0.27090106;-5.437685895;241585_at
LRRC52;-0.127729177;3.184395377;-2.671072564;0.01010343;0.03654163;-3.156003251;1556484_at
LRRC52-AS1;-0.299214375;2.957176253;-2.189511212;0.033128434;0.088506172;-4.197525678;1557761_s_at
LRRC55;-0.060645656;2.931804668;-0.820056265;0.415974371;0.561677504;-6.144527516;232856_at
LRRC56;-0.27553234;4.625764857;-2.10326513;0.040361334;0.102585448;-4.366338377;232554_at
LRRC57;-0.156116116;3.681391654;-2.153693856;0.035980832;0.094209473;-4.268316469;238495_at
LRRC58;-0.220946017;8.486762482;-2.270454827;0.027404986;0.076818675;-4.034016666;225479_at
LRRC59;-0.070371698;2.549399322;-3.231770522;0.002150279;0.011636267;-1.75409096;1569371_at
LRRC61;-0.523984545;5.26185871;-2.749123825;0.008227969;0.031313871;-2.972329651;218907_s_at
LRRC63;-0.0375122;2.66160558;-2.295431033;0.025825598;0.073413146;-3.98258819;1569124_at
LRRC66;0.999605606;4.835330724;3.000911244;0.004147284;0.018802842;-2.353847782;1568634_a_at
LRRC69;-0.344746;4.775907474;-2.46061972;0.017271653;0.054466844;-3.631143042;238214_at
LRRC7;-0.122711955;2.779179282;-3.794595068;0.000391523;0.003508738;-0.176884495;233499_at
LRRC70;-0.194277557;4.788834705;-0.926854203;0.358338133;0.505656567;-6.053029513;238488_at
LRRC71;-0.26264935;2.966370601;-2.583269798;0.012676158;0.043262281;-3.357862838;237251_at
LRRC72;-0.066956288;3.076903303;-1.732651785;0.089160209;0.184758356;-5.025399536;244079_at
LRRC73;0.200309852;2.85220465;2.324449451;0.024092755;0.069643659;-3.922265462;235935_at
LRRC74A;-0.515845614;4.363997907;-4.06839301;0.000163382;0.001953746;0.641183225;233941_at
LRRC74B;-0.061909173;2.490457329;-2.473784054;0.016714759;0.053118599;-3.602306282;1569213_at
LRRC75A;0.246056177;3.939375356;0.973852807;0.334694956;0.481982271;-6.009337425;229889_at
LRRC75B;-0.411414922;5.874953603;-3.133039976;0.002856891;0.014264342;-2.014239884;228064_at
LRRC77P;-0.084304151;2.935664468;-3.709726182;0.000510467;0.004216297;-0.424187264;1560168_at
LRRC8A;1.437239286;6.21958568;5.454301117;1.42E-06;7.60E-05;5.135831773;233487_s_at
LRRC8B;0.309726777;4.136681871;2.204772484;0.031974863;0.086267948;-4.167069994;212976_at
LRRC8C;0.0225023;2.89011078;1.292053781;0.202123168;0.336017091;-5.659457399;1562712_at
LRRC8C-DT;-0.053492599;2.993204081;-1.773957889;0.081999333;0.173353058;-4.957447543;231313_at
LRRC8D;-0.399315199;8.019650447;-3.161147814;0.002636161;0.013447474;-1.940722473;218684_at
LRRC8E;0.968696012;4.080114745;3.91494081;0.000267523;0.002718691;0.179006854;220174_at
LRRCC1;-0.192581494;5.357236497;-1.461333894;0.15001643;0.270390999;-5.435863083;231872_at
LRRD1;-0.148926974;3.108018283;-3.591832265;0.000734441;0.005430545;-0.762426595;1569783_at
LRRFIP1;0.921148402;8.936921714;6.377983611;5.09E-08;7.61E-06;8.317852501;201861_s_at
LRRFIP2;-0.158952979;4.820540533;-1.242681559;0.219629936;0.356824325;-5.719834967;232704_s_at
LRRIQ1;0.05155705;3.17063865;2.229154375;0.030205352;0.082529763;-4.118052418;223817_at
LRRIQ3;-0.146296328;2.963606138;-2.580691877;0.012760008;0.043475098;-3.363711983;1553674_at
LRRK1;0.210919487;3.744386717;1.984709325;0.052531764;0.124811504;-4.589065653;1565628_at
LRRK2;-0.826716641;5.780010644;-3.709597646;0.000510671;0.004216707;-0.424559433;229584_at
LRRN1;1.472970046;6.066065473;4.506206264;3.84E-05;0.000742208;2.005724474;226884_at
LRRN2;-0.570499015;5.238135014;-5.924357316;2.64E-07;2.33E-05;6.745266923;205154_at
LRRN3;-0.748718529;4.298309355;-4.922022279;9.25E-06;0.000277916;3.354124947;209841_s_at
LRRN4;0.255220002;2.837608553;1.092544887;0.279692926;0.424597542;-5.889768585;1553169_at
LRRN4CL;-0.07979369;4.445665243;-0.305087441;0.761532758;0.843567979;-6.430846131;1556427_s_at
LRRTM1;-0.120418183;3.110044134;-1.599227016;0.115905653;0.224140625;-5.235121609;238815_at
LRRTM2;-0.213830713;3.49178549;-3.093827974;0.003193956;0.015524438;-2.116063477;206408_at
LRRTM4;-0.166255086;3.076850132;-5.362225613;1.97E-06;9.48E-05;4.824017935;220345_at
LRRTM4-AS1;6.24E-06;2.445518871;0.000469579;0.99962715;0.999810222;-6.477148331;1570273_at
LRSAM1;0.359467771;3.839669288;3.00974599;0.00404632;0.018460095;-2.331453419;227675_at
LRTM1;-0.097492208;2.987972135;-3.883016998;0.000296116;0.002896607;0.084020655;91580_at
LRTM2;-0.983417068;3.680499313;-4.418865826;5.15E-05;0.000897715;1.72854636;1558530_at
LRTOMT;-0.008919338;2.664054608;-0.361103844;0.719503249;0.813347606;-6.412306345;1568882_at
LRWD1;0.098894853;5.873770611;0.810328207;0.42149111;0.566898017;-6.152321471;225680_at
LSAMP;-0.133221145;3.17665443;-2.256978112;0.028292344;0.078671604;-4.061576576;1570190_at
LSAMP-AS1;-0.158744496;3.648784902;-1.50835116;0.13759308;0.25380623;-5.369269806;237027_at
LSG1;0.603363553;6.258835448;3.38814717;0.001358184;0.008414577;-1.331405616;223200_s_at
LSM1;0.392254653;8.747049137;3.220201045;0.002223619;0.011926785;-1.784850644;203534_at
LSM10;0.290375486;6.333852813;1.684539787;0.098146831;0.19850979;-5.102754688;225593_at
LSM11;0.263419079;3.381846759;2.173996599;0.034338581;0.091013488;-4.228307945;242112_at
LSM12;0.392246164;7.506206924;3.64255978;0.000628458;0.004872512;-0.617660611;212532_s_at
LSM14A;0.175326357;6.658354183;1.517399339;0.135298661;0.250629733;-5.356233226;222099_s_at
LSM14B;0.140592142;3.414558119;2.640625899;0.010935768;0.038809221;-3.226577977;1553304_at
LSM2;0.281654613;6.319119073;1.879689095;0.06582978;0.147077475;-4.777118424;209449_at
LSM3;-0.226570076;3.760730645;-2.406419149;0.019745115;0.060118191;-3.74859468;236363_at
LSM4;0.728385657;7.362533247;4.229983174;9.64E-05;0.001361892;1.137327448;202736_s_at
LSM5;0.107341123;6.544726392;0.662607363;0.51054528;0.646683583;-6.259489791;202904_s_at
LSM6;0.04058709;7.941790529;0.375805328;0.708609696;0.805832528;-6.406926648;205036_at
LSM7;0.671728879;9.36600151;3.801469587;0.000383153;0.003456988;-0.156717161;204559_s_at
LSM8;0.396463634;8.414079887;3.450753495;0.001126476;0.007373873;-1.158672309;219119_at
LSMEM1;-0.476079512;4.216453515;-3.828240541;0.00035217;0.003259838;-0.077991043;239203_at
LSMEM2;0.052373762;2.972109306;1.152998512;0.254249922;0.396531713;-5.823834066;237024_at
LSP1;0.616730171;6.827940483;2.096563304;0.040977209;0.103735609;-4.379219041;203523_at
LSP1P4;-0.215945107;3.134302828;-3.551990502;0.000829449;0.005913668;-0.875290388;243419_at
LSP1P5;0.56897155;6.7099784;2.658336002;0.01044429;0.037452005;-3.185600346;228158_at
LSR;1.274447885;8.918857497;3.579798936;0.000761981;0.005573814;-0.796592895;208190_s_at
LSS;-0.284616234;7.254118838;-1.808310694;0.076415587;0.164357369;-4.899860205;202245_at
LST1;0.935414176;5.511982762;2.993441477;0.00423448;0.019071225;-2.37274656;210629_x_at
LTA;0.018418499;2.622933389;0.817430333;0.417459186;0.563014237;-6.146640292;206975_at
LTA4H;0.080644821;9.812382088;0.46952807;0.64067991;0.754049923;-6.367619884;208771_s_at
LTB;0.756142872;6.677141541;2.589792869;0.012466223;0.042671129;-3.343042469;207339_s_at
LTB4R;0.427683545;3.956126134;2.4314295;0.018566669;0.057394096;-3.694653857;236172_at
LTB4R2;0.007532609;2.764170595;0.150038721;0.881321846;0.926408288;-6.465942051;220130_x_at
LTBP1;0.701249333;6.352739208;2.865084953;0.006026952;0.024875296;-2.692305866;202728_s_at
LTBP2;0.298093449;6.895010159;0.941873627;0.350667448;0.497975934;-6.039293441;223690_at
LTBP3;-0.617842094;4.333581113;-4.145773157;0.000127028;0.001635013;0.877606267;237144_at
LTBP4;-0.276089338;5.758039645;-2.483166159;0.016327823;0.05216517;-3.581681204;210628_x_at
LTBR;0.23523213;7.935085927;1.434511592;0.157488653;0.280294652;-5.472985575;203005_at
LTC4S;-0.45049904;4.969780962;-4.158026806;0.000122043;0.001600268;0.915244;206480_at
LTF;-0.712547011;6.403751724;-1.603624182;0.114930689;0.222823307;-5.2284505;202018_s_at
LTK;0.118381969;2.847635687;1.921844792;0.060182608;0.137716952;-4.702691254;217184_s_at
LTN1;-0.358816121;8.54202963;-3.212633217;0.002272862;0.012115942;-1.804932098;215596_s_at
LTO1;-0.15702805;4.061721245;-1.978798955;0.053213576;0.125943794;-4.599881861;228676_at
LTV1;-0.457746466;7.413975716;-4.347846279;6.53E-05;0.001053693;1.504893441;225748_at
LUARIS;-0.040553958;2.786345735;-2.013109894;0.049359415;0.119077027;-4.536708041;1569659_at
LUC7L;-0.342367703;7.333788238;-3.220079334;0.002224403;0.011927476;-1.785173854;1557067_s_at
LUC7L2;-0.264212094;7.834876623;-2.71079922;0.009104699;0.033798376;-3.063007958;226758_at
LUC7L3;-0.513738893;10.17583242;-4.722420937;1.84E-05;0.000443977;2.701284418;203804_s_at
LUM;0.505545846;13.38861935;2.097157705;0.040922256;0.103634925;-4.378078016;201744_s_at
LUNAR1;-0.119119493;3.254145605;-2.96021293;0.004643499;0.020439706;-2.456418041;215679_at
LURAP1;-0.243711566;4.578878806;-3.652803979;0.00060891;0.004768341;-0.58828306;235214_at
LURAP1L;-0.118336413;6.454465024;-0.507874916;0.613715753;0.732624941;-6.34904635;227443_at
LURAP1L-AS1;-0.200409093;3.535180685;-3.542749118;0.000853106;0.006029574;-0.901362732;242893_at
LUZP1;0.499902758;6.046346119;2.776201142;0.007656153;0.029711183;-2.907698158;221832_s_at
LUZP2;0.0762292;3.370305882;1.573478813;0.121749719;0.232357126;-5.273852773;215323_at
LUZP4;0.006127346;2.454688253;0.434688322;0.665609982;0.773260114;-6.383241856;220665_at
LVRN;-0.013160717;2.754915808;-0.222628295;0.824707965;0.887973058;-6.452482211;235382_at
LXN;0.248556312;9.656123935;0.705213586;0.483864055;0.623325651;-6.230740625;218729_at
LY6D;1.965756855;4.930366947;3.761298181;0.000434613;0.003786774;-0.274280509;206276_at
LY6E;2.430558409;7.417773984;6.300559977;6.74E-08;9.27E-06;8.048552849;202145_at
LY6E-DT;0.05780208;2.889018157;0.961535666;0.340788916;0.487940254;-6.020989469;1561850_at
LY6G5B;0.1384142;3.830884173;1.045636287;0.300626226;0.446435177;-5.938596073;231777_at
LY6G5C;-0.081425214;3.332365479;-0.854217472;0.39695209;0.543291456;-6.116441548;219860_at
LY6G6C;0.030142266;2.804371171;0.59269599;0.555985848;0.685350796;-6.302845497;207114_at
LY6G6D;-0.444324335;2.803363381;-3.37559487;0.001409792;0.008625493;-1.365801074;234897_s_at
LY6G6E;-0.06473114;3.02226575;-2.303249351;0.025348127;0.072383646;-3.966395895;221338_at
LY6H;-0.082133535;3.490898033;-0.59601183;0.553785535;0.683369623;-6.300896647;206773_at
LY6K;0.441031833;4.118315586;1.149930479;0.25549988;0.397837666;-5.827261476;223687_s_at
LY6S-AS1;0.418974547;3.996284022;3.232614306;0.002145021;0.011618171;-1.751844781;1552793_at
LY75;1.784724266;8.110455668;5.469684089;1.35E-06;7.33E-05;5.188052395;205668_at
LY86;0.247615214;7.325615808;0.811369009;0.420898774;0.56637249;-6.151491926;205859_at
LY86-AS1;-0.092082682;2.924634878;-4.119915023;0.000138204;0.001732717;0.798358278;1556366_s_at
LY9;0.600472438;4.92347855;1.968040531;0.054474196;0.128094048;-4.619499382;231124_x_at
LY96;0.7891432;8.188113744;2.014452875;0.04921359;0.118835468;-4.534216524;206584_at
LYAR;0.421667692;6.967765409;2.707451255;0.00918523;0.034034396;-3.070884605;223413_s_at
LYG1;0.171574256;3.576371633;1.583140108;0.119529677;0.22929763;-5.259386633;236706_at
LYG2;-0.046164261;3.290100305;-1.30058773;0.199206254;0.332525326;-5.648797951;1554398_at
LYL1;-0.267912267;6.516605527;-2.892745805;0.005589611;0.023491891;-2.624279915;210044_s_at
LYN;0.92966957;7.558462566;3.498902546;0.000974399;0.006641062;-1.024510721;202626_s_at
LYNX1;-0.255660799;3.702815209;-2.061195652;0.044364915;0.110161912;-4.446622041;244224_x_at
LYNX1-SLURP2;1.182360669;4.030940621;2.216606632;0.031104886;0.084480362;-4.143333784;1554179_s_at
LYPD1;-0.104646976;3.296703124;-0.347444102;0.72967778;0.820503995;-6.417113443;212909_at
LYPD3;0.670135644;2.992492736;2.965691647;0.004573618;0.020183706;-2.442667225;204952_at
LYPD4;-0.088860097;2.809878938;-2.905692718;0.005395201;0.022914674;-2.592279767;1569772_x_at
LYPD5;0.021705698;2.908853691;0.428688951;0.669942607;0.776400519;-6.385811381;236039_at
LYPD6;0.652205322;3.639301721;2.634523899;0.011109947;0.039253901;-3.240648924;227764_at
LYPD6B;0.471823992;5.68022331;1.622113391;0.110903608;0.216995513;-5.20021914;228360_at
LYPD8;-0.055735655;2.663758862;-2.273911797;0.027181386;0.076337397;-4.026925654;1568933_at
LYPLA1;0.456752033;9.047502416;2.907794433;0.005364241;0.022812436;-2.587075503;203007_x_at
LYPLA2;-0.214980635;7.109711307;-1.64379201;0.106328718;0.210510066;-5.166747098;202292_x_at
LYPLAL1;-0.45149003;7.743161873;-3.53813414;0.00086516;0.006091927;-0.914367634;230174_at
LYPLAL1-AS1;-1.146113991;3.71372941;-4.202728657;0.000105416;0.001442696;1.052997977;239360_at
LYRM1;-0.368067795;8.199328798;-3.402379913;0.001301838;0.008162717;-1.292309131;203897_at
LYRM2;-0.335475669;7.916832251;-3.26166144;0.001971222;0.010927259;-1.674287921;221311_x_at
LYRM4;-0.29686695;5.457544679;-2.059992504;0.044484318;0.110378103;-4.448897993;222672_at
LYRM4-AS1;0.159107033;3.224504126;1.818747761;0.074783686;0.161711993;-4.882171998;1556555_at
LYRM7;-0.611708971;7.580013826;-4.178941934;0.000113969;0.001524417;0.979609008;228841_at
LYRM9;-1.062748675;4.835686542;-5.644944626;7.20E-07;4.67E-05;5.785352809;1560703_at
LYSET;-0.035431861;8.311257547;-0.345179907;0.731369079;0.821583249;-6.417892432;213246_at
LYSMD1;0.398521349;4.338641184;2.507356719;0.015367256;0.04985388;-3.528221647;232283_at
LYSMD2;-0.240690332;8.953345052;-2.145202516;0.036687875;0.095648031;-4.284957076;226748_at
LYSMD3;-0.099317901;7.682076413;-0.951741105;0.345686717;0.492936857;-6.030153106;226321_at
LYSMD4;0.115950218;4.429541957;0.638596539;0.525923515;0.659826593;-6.274916008;228954_at
LYST;0.183652051;3.723570725;2.060270191;0.044456735;0.110329763;-4.448372802;1562511_at
LYVE1;-1.350676731;5.385847317;-4.050178307;0.000173304;0.002032344;0.585851687;219059_s_at
LYZ;0.994675142;12.71064518;3.315294769;0.001684721;0.009792217;-1.52991069;213975_s_at
LYZL1;0.008559351;2.972939605;0.200140812;0.842160974;0.899863772;-6.457211686;230514_s_at
LYZL4;0.049544461;2.877953553;1.433265615;0.157842695;0.28066234;-5.474694643;231306_at
LYZL6;0.065759776;2.748353975;1.610387086;0.113444154;0.2207799;-5.218157989;207343_at
LZIC;0.31429517;5.932724611;2.076866585;0.042834943;0.10722086;-4.416875659;226087_at
LZTFL1;0.584330379;5.217248888;3.629389677;0.000654473;0.005014166;-0.655358789;222632_s_at
LZTR1;-0.135786121;6.024947504;-0.981235385;0.331077252;0.478323906;-6.002285043;203412_at
LZTS1;-0.073847439;3.000767376;-1.945555038;0.057191927;0.132736506;-4.660204616;221719_s_at
LZTS1-AS1;0.022922389;2.538701998;1.851570424;0.069841481;0.15379836;-4.825965804;1559880_at
LZTS2;-0.182122841;5.034028514;-1.405108937;0.166009879;0.291174408;-5.512950926;232129_s_at
