GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
TMBIM1;0.139602525;9.687695185;1.541422153;0.127236347;0.172160149;-5.635356208;217730_at
TMBIM4;-0.62509711;5.066270919;-5.690237311;2.10E-07;1.58E-06;6.724365041;1563222_at
TMBIM6;-0.547897565;10.99632955;-6.203386402;2.42E-08;2.86E-07;8.817263062;200803_s_at
TMC1;-0.101531492;2.973002191;-2.694986416;0.008607423;0.015663532;-3.332924482;1564591_a_at
TMC2;-0.321521125;5.729205622;-5.213629003;1.46E-06;7.86E-06;4.847741437;1553019_at
TMC3-AS1;-0.565148129;5.117486359;-6.682858351;3.07E-09;6.15E-08;10.82572875;238247_at
TMC4;-0.295968553;8.095554103;-1.119616188;0.266291877;0.32879325;-6.184068595;226403_at
TMC5;2.953196462;6.934584315;7.184682984;3.40E-10;1.27E-08;12.96848312;219580_s_at
TMC6;0.072611814;7.028169804;0.820396091;0.414474953;0.480909512;-6.470919984;204328_at
TMC7;0.32586437;4.572008511;4.804260206;7.32E-06;3.10E-05;3.299400249;220021_at
TMC8;-0.227931299;5.20997713;-3.435391206;0.00094844;0.002187833;-1.310544109;242644_at
TMCC1;0.637928242;6.152823114;7.460379981;1.00E-10;5.15E-09;14.15875237;213349_at
TMCC1-DT;-0.152696409;3.446689536;-3.276121825;0.001568252;0.003426066;-1.777390968;1558481_s_at
TMCC2;-0.501588871;6.004681175;-5.194203309;1.58E-06;8.40E-06;4.772850109;213096_at
TMCC2-AS1;-0.071031148;3.238118137;-1.905834343;0.060333024;0.089072423;-5.030314882;243873_at
TMCC3;0.989417547;6.610918638;4.144883397;8.52E-05;0.000260719;0.956366098;235146_at
TMCO1;-0.330981067;8.062413457;-4.618328766;1.49E-05;5.75E-05;2.618492788;208715_at
TMCO1-AS1;-0.091950226;3.7767866;-1.878725022;0.0639948;0.093767002;-5.079376561;240185_at
TMCO2;-0.066974024;4.447378493;-1.780696924;0.078831364;0.112686687;-5.251408786;231264_at
TMCO3;-0.361530763;4.060487001;-6.065560496;4.35E-08;4.49E-07;8.248731222;230317_x_at
TMCO4;-0.229946211;5.504943184;-4.069248045;0.00011154;0.000330218;0.701190175;1560292_a_at
TMCO5A;-0.285818151;4.635505775;-4.221169554;6.48E-05;0.000205056;1.216753062;1553637_s_at
TMCO5B;-0.105216597;3.328023998;-2.599097131;0.011161578;0.019760363;-3.565824896;243406_at
TMCO6;0.331848274;6.03365011;4.55260894;1.91E-05;7.11E-05;2.381436687;221096_s_at
TMED1;-0.276549705;7.221101263;-3.690223813;0.000411605;0.001040093;-0.530194715;203679_at
TMED10;-0.798296732;10.74951865;-4.324979492;4.44E-05;0.000147854;1.575820538;200929_at
TMED2;-0.473711208;11.10181368;-4.304096811;4.79E-05;0.00015801;1.503158594;200087_s_at
TMED3;-0.360773491;4.774138777;-6.14451131;3.11E-08;3.47E-07;8.573872253;239115_at
TMED4;-0.718127323;4.085011463;-7.3489869;1.65E-10;7.48E-09;13.67691304;1558053_s_at
TMED5;-0.463502378;5.431935007;-6.271716735;1.81E-08;2.29E-07;9.100698595;1558814_s_at
TMED6;-2.909450629;7.855877635;-4.565063262;1.82E-05;6.83E-05;2.426210969;236430_at
TMED7;-0.387953704;8.692936538;-3.474173827;0.000837257;0.001960108;-1.194389095;209404_s_at
TMED8;-0.301302934;4.505436342;-4.768639265;8.40E-06;3.49E-05;3.167809808;232913_at
TMED9;-0.197673816;9.714431907;-2.301428762;0.02402055;0.039093993;-4.242971633;208757_at
TMEFF1;1.323909519;4.080574083;8.137992367;4.89E-12;4.82E-10;17.10937079;205122_at
TMEFF2;-0.580711827;5.684536436;-2.55738592;0.012473002;0.021819971;-3.66492593;224321_at
TMEM100;1.010593415;6.272296136;4.127337961;9.07E-05;0.000275355;0.896904116;219230_at
TMEM101;-0.37425675;6.99137616;-4.098633194;0.000100499;0.000301017;0.799970605;225004_at
TMEM102;-0.31117597;5.500274962;-4.020522071;0.000132464;0.000383727;0.538410115;230633_at
TMEM104;-0.227932063;6.088912382;-3.59051915;0.000573047;0.001396538;-0.84026998;220097_s_at
TMEM105;-0.64690332;6.612408466;-5.424128498;6.26E-07;3.85E-06;5.667598543;1561243_at
TMEM106A;-0.806125489;6.131966581;-6.753582347;2.26E-09;4.91E-08;11.12549943;234580_at
TMEM106B;0.378914553;7.899211411;3.039698294;0.003216864;0.006487719;-2.439113077;218930_s_at
TMEM106C;-0.806847636;8.700840827;-6.303829357;1.58E-08;2.07E-07;9.234247015;201764_at
TMEM107;0.434329937;4.74821869;3.948898267;0.000170187;0.000478092;0.301471346;224496_s_at
TMEM108;-0.593283137;4.75644752;-6.682688281;3.07E-09;6.15E-08;10.82500888;234818_at
TMEM108-AS1;-0.217511586;4.122362237;-3.542818379;0.000670042;0.001607483;-0.986473762;1562509_at
TMEM109;0.117396825;8.179809907;2.073452232;0.041410641;0.063608;-4.712861966;201361_at
TMEM11;-0.310308843;7.454048583;-6.113008159;3.56E-08;3.85E-07;8.443960116;203437_at
TMEM114;-0.441318594;5.01251578;-5.767632404;1.52E-07;1.21E-06;7.035633764;231462_at
TMEM115;0.046333614;6.509161567;0.876242555;0.38357208;0.449807041;-6.423953227;216267_s_at
TMEM116;-0.210567664;3.841915134;-4.676218794;1.20E-05;4.75E-05;2.828896235;233718_at
TMEM117;0.33848709;6.936084089;3.117795415;0.002546912;0.005274912;-2.224769668;223594_at
TMEM119;1.905005461;6.801890696;7.894109462;1.46E-11;1.15E-09;16.0443196;227300_at
TMEM120A;-0.20255765;7.687254637;-2.266333405;0.026184787;0.042227921;-4.318113749;223482_at
TMEM120B;-0.702848712;6.949885182;-6.236318221;2.11E-08;2.57E-07;8.953738745;236667_at
TMEM121;-0.344715691;5.072791899;-4.706345377;1.07E-05;4.30E-05;2.938970885;219663_s_at
TMEM121B;-0.550331166;5.64720391;-5.324620222;9.36E-07;5.40E-06;5.278167077;224393_s_at
TMEM123;0.365422373;9.980369814;2.663157155;0.009389263;0.016922958;-3.411012183;211967_at
TMEM123-DT;-0.221327895;4.982134467;-3.103743252;0.002656953;0.005477504;-2.26364981;239241_at
TMEM125;-1.189835319;7.605209505;-3.723868844;0.000367669;0.000941428;-0.424216148;225822_at
TMEM126A;-0.328486733;9.170494488;-2.907603264;0.004733443;0.009162718;-2.79185659;223334_at
TMEM126B;-0.301068775;4.367557294;-4.92599329;4.56E-06;2.07E-05;3.753036378;1554537_at
TMEM127;-0.520267146;7.216836467;-5.990964249;5.96E-08;5.75E-07;7.942882409;235659_at
TMEM128;0.315209892;7.290791019;2.529477571;0.013426498;0.023297908;-3.730476939;225462_at
TMEM129;-0.444749308;6.707131468;-5.802946545;1.31E-07;1.07E-06;7.1782134;225587_at
TMEM130;0.298001998;4.189235936;3.09890273;0.002695873;0.005549162;-2.277011128;238426_at
TMEM131;-0.278223343;3.635820674;-4.462242432;2.68E-05;9.52E-05;2.058692147;235972_at
TMEM131L;-0.735770799;6.740168314;-7.049318103;6.18E-10;1.94E-08;12.38713022;235674_at
TMEM132A;-0.68372483;5.779049455;-7.461074705;1.00E-10;5.14E-09;14.16176105;229486_s_at
TMEM132B;0.081294431;2.844330062;2.070212527;0.041721092;0.064032694;-4.719225553;236824_at
TMEM132C;-0.498259691;6.162534676;-5.037566816;2.95E-06;1.43E-05;4.173976727;232313_at
TMEM132D;0.116274046;3.758632469;1.622147715;0.108782053;0.149875485;-5.511588595;236377_at
TMEM132D-AS1;-0.212425661;3.447555928;-4.843498859;6.29E-06;2.72E-05;3.444964269;1561757_a_at
TMEM132D-AS2;-0.092778513;3.308839491;-2.250687008;0.027203802;0.043695658;-4.351288207;1560810_at
TMEM132E;-0.408231018;4.817659053;-5.177847348;1.69E-06;8.88E-06;4.709897583;243708_at
TMEM134;-0.420162224;4.76833445;-4.726760315;9.86E-06;4.02E-05;3.013783891;233018_at
TMEM135;0.21745602;8.289248422;2.785254534;0.006701837;0.012519148;-3.107307492;208811_s_at
TMEM138;0.353561084;7.41623324;4.285544208;5.13E-05;0.000167473;1.438785034;223113_at
TMEM139;-0.389098753;5.019897203;-2.08063945;0.040729021;0.06269664;-4.698712704;229634_at
TMEM140;0.496920633;7.031337838;3.628007027;0.00050633;0.00125073;-0.724390249;218999_at
TMEM141;-0.403302054;7.291388654;-4.441702316;2.89E-05;0.000101715;1.985862759;225568_at
TMEM143;-0.489859034;7.073618203;-6.880935311;1.29E-09;3.33E-08;11.6672627;222905_s_at
TMEM144;0.161428827;3.163590939;2.355235358;0.021008995;0.034675598;-4.125816127;217613_at
TMEM145;-0.482484803;4.615579777;-4.496840597;2.35E-05;8.52E-05;2.181813835;1553479_at
TMEM147;-0.683694075;9.698960969;-4.704224665;1.07E-05;4.33E-05;2.931209533;202475_at
TMEM147-AS1;-0.300995612;4.969897862;-4.720552047;1.01E-05;4.11E-05;2.991014054;1558381_a_at
TMEM14A;0.086269985;8.977724347;0.801171364;0.425451153;0.492099467;-6.486384994;218477_at
TMEM14B;-0.258345579;9.226072163;-1.546043797;0.126116721;0.170826996;-5.628430381;221452_s_at
TMEM14C;0.147331036;9.4846645;1.69477236;0.094082935;0.13184485;-5.395204799;223106_at
TMEM150A;-0.324769001;6.091038083;-5.016097251;3.21E-06;1.53E-05;4.092603812;226239_at
TMEM150B;-0.070058654;4.191285994;-1.329080921;0.1876719;0.242289519;-5.932363023;1570225_at
TMEM150C;0.573188691;5.913424478;2.495402737;0.01467939;0.025222201;-3.809684434;229623_at
TMEM151A;-0.45032134;5.683028332;-5.071483682;2.58E-06;1.27E-05;4.302882498;235614_at
TMEM151B;-0.517453841;5.995143986;-4.629096719;1.43E-05;5.55E-05;2.65751759;1564067_x_at
TMEM154;0.988341452;5.157752619;5.492822161;4.73E-07;3.07E-06;5.938309445;238063_at
TMEM156;-0.083049065;3.473660679;-0.766680689;0.445571294;0.511959872;-6.513225989;241844_x_at
TMEM158;2.070388498;6.019099668;8.910515958;1.53E-13;2.75E-11;20.49200974;213338_at
TMEM160;0.155612884;6.019498358;2.334015035;0.022154176;0.036363718;-4.172301002;219219_at
TMEM161A;-0.552294355;7.350722546;-5.838302156;1.13E-07;9.55E-07;7.32129926;218745_x_at
TMEM161B;0.078356718;3.82463681;1.746397587;0.084654212;0.120036024;-5.309597606;244513_at
TMEM161B-DT;0.150412017;4.356631231;2.244476132;0.027617875;0.044281739;-4.364401002;229815_at
TMEM163;-0.114564571;6.691941307;-0.62886875;0.531260967;0.595170342;-6.608837284;1552626_a_at
TMEM164;-0.39749047;7.108588586;-4.301628496;4.84E-05;0.000159219;1.494584232;223202_s_at
TMEM165;-0.484671331;4.475518304;-6.441466868;8.73E-09;1.32E-07;9.809033739;230512_x_at
TMEM167A;0.112517924;9.397860226;0.818709612;0.415430951;0.481922903;-6.472291068;224702_at
TMEM167B;0.118681077;8.714499104;2.341460845;0.021746201;0.035767208;-4.156031905;222495_at
TMEM168;0.387219941;7.788678528;3.090957586;0.002760908;0.005666179;-2.298906918;218962_s_at
TMEM169;0.103454065;4.125287528;2.092035977;0.03966807;0.061235861;-4.676186995;228981_at
TMEM17;0.405105312;5.804158727;3.378709276;0.001136256;0.002572479;-1.478578887;1557137_at
TMEM170A;0.312274118;5.336161069;2.226569528;0.028842856;0.046029865;-4.40202835;228505_s_at
TMEM170B;0.396257022;4.954241631;2.674160787;0.009111954;0.016482369;-3.384103777;235798_at
TMEM171;0.157580476;3.692368951;1.121629439;0.26543981;0.327879303;-6.181847169;240770_at
TMEM174;-0.385270831;5.135790489;-5.647321757;2.50E-07;1.82E-06;6.552501538;243569_at
TMEM175;-0.46616542;6.442846726;-6.324636316;1.44E-08;1.92E-07;9.320892986;223462_at
TMEM176A;0.556907551;9.262339919;4.182796692;7.44E-05;0.000231325;1.085401258;218345_at
TMEM176B;0.801635188;9.812086474;4.44420625;2.86E-05;0.000100949;1.994730361;220532_s_at
TMEM177;-0.730116685;5.873883647;-7.256638211;2.48E-10;1.00E-08;13.27837767;237506_at
TMEM178A;0.362299587;4.712710918;2.557462897;0.012470459;0.021816918;-3.664744287;229302_at
TMEM178B;-0.3326644;5.102224504;-5.341151719;8.76E-07;5.11E-06;5.342636627;231143_at
TMEM179;-0.523635647;5.045958121;-6.074831056;4.18E-08;4.36E-07;8.286834409;231216_at
TMEM179B;-0.398001926;8.37505082;-5.24396099;1.30E-06;7.10E-06;4.964945643;228089_x_at
TMEM18;-0.519877332;7.996847837;-6.347151537;1.31E-08;1.79E-07;9.41475305;225489_at
TMEM181;-0.146717371;4.62965289;-3.078456827;0.002866197;0.005857636;-2.333268574;233348_at
TMEM182;0.270498888;3.685572861;5.254144047;1.24E-06;6.85E-06;5.004365601;238578_at
TMEM183A;-0.26196224;8.52682985;-3.51711534;0.000728562;0.00173079;-1.064670085;212165_at
TMEM184A;-0.856836283;7.591078626;-6.243134006;2.04E-08;2.51E-07;8.982014117;235817_at
TMEM184B;0.429988719;7.627551001;6.159373851;2.92E-08;3.31E-07;8.635240817;202027_at
TMEM184C;-0.317016813;8.148253635;-4.434048982;2.97E-05;0.000104294;1.958777087;219074_at
TMEM185A;0.647339685;6.322739126;6.876058949;1.32E-09;3.38E-08;11.64647401;227880_s_at
TMEM185B;0.80226352;6.158895368;6.446175085;8.56E-09;1.30E-07;9.828761861;219253_at
TMEM186;-0.163213942;6.629894727;-2.769923539;0.006995474;0.01301121;-3.146056315;204676_at
TMEM187;-0.486450802;6.646926188;-4.75883006;8.72E-06;3.61E-05;3.131666143;204340_at
TMEM19;0.445286642;6.64749288;3.070688765;0.002933494;0.005979525;-2.354566316;229126_at
TMEM190;-0.529725328;5.531134565;-6.488045964;7.14E-09;1.14E-07;10.00439264;1552594_at
TMEM191A;-0.070519416;5.178974728;-0.881644036;0.380661312;0.446834497;-6.419249739;223628_at
TMEM192;-0.311589286;7.425788189;-4.335069295;4.28E-05;0.000143185;1.611005132;226589_at
TMEM196;-0.208972008;4.354344295;-3.898441277;0.000202733;0.000556362;0.136253321;1552293_at
TMEM198;-0.791998828;6.541232956;-7.297112963;2.07E-10;8.78E-09;13.45293993;227890_at
TMEM198B;-0.217219383;5.666701514;-3.435070088;0.000949416;0.002189897;-1.311501872;1557124_at
TMEM199;0.309519649;6.558766059;3.737785709;0.000350834;0.000903484;-0.380183709;225375_at
TMEM200A;2.569296187;6.630788978;8.677279616;4.36E-13;6.41E-11;19.47039178;234994_at
TMEM200B;1.024213298;5.631469997;6.268697059;1.83E-08;2.31E-07;9.08815171;227386_s_at
TMEM200C;0.827551214;4.844223793;6.643782305;3.64E-09;6.96E-08;10.66045342;229523_at
TMEM201;-0.50702282;7.159305932;-5.25949713;1.22E-06;6.73E-06;5.025102547;227617_at
TMEM203;-0.107558352;8.034669495;-2.827585498;0.005948725;0.011249146;-2.999410771;225052_at
TMEM204;1.404187647;7.575907788;9.131978065;5.68E-14;1.21E-11;21.46133336;219315_s_at
TMEM205;-0.594084893;9.124063578;-4.927656784;4.53E-06;2.06E-05;3.759276647;225003_at
TMEM207;-0.074731748;3.896983435;-1.567398158;0.121044688;0.164818408;-5.596176572;237639_at
TMEM208;-0.204457842;8.353062036;-2.633162407;0.010184571;0.018186734;-3.483892093;221597_s_at
TMEM209;0.120386665;6.383816078;0.977131823;0.331506015;0.396801334;-6.331433833;235158_at
TMEM212;0.044309538;4.469670832;1.128943717;0.262360306;0.324625458;-6.173744068;217016_x_at
TMEM213;-0.055383978;4.013020596;-1.143567057;0.256279111;0.317906807;-6.157390888;240183_at
TMEM214;-0.4595788;8.345341256;-4.959305585;4.01E-06;1.85E-05;3.87820884;217899_at
TMEM216;-0.038066873;7.404915181;-0.703378248;0.483901356;0.549476774;-6.559459411;223305_at
TMEM217;-0.080040996;3.79745795;-1.553434509;0.124342536;0.168745734;-5.617314422;237016_at
TMEM218;-0.381923691;7.751607749;-6.513352781;6.40E-09;1.05E-07;10.11070364;226073_at
TMEM219;-0.10597933;8.122534002;-1.629773814;0.107156349;0.147877872;-5.499590816;224981_at
TMEM220;-1.040682485;7.452680312;-6.444907976;8.60E-09;1.31E-07;9.823452067;229693_at
TMEM221;-0.621815091;5.171636077;-5.431016742;6.08E-07;3.77E-06;5.69467604;239128_at
TMEM222;-0.578553617;8.313609209;-6.214727849;2.31E-08;2.75E-07;8.864237389;52078_at
TMEM223;-0.411291469;5.52812108;-5.136710397;1.99E-06;1.02E-05;4.55199075;213818_x_at
TMEM225;-0.287915631;4.207740702;-4.580960934;1.72E-05;6.49E-05;2.483466284;244460_at
TMEM225B;-0.075502152;4.38542702;-1.221240598;0.225650629;0.284456519;-6.067125427;230277_at
TMEM229B;-0.329289487;3.857316915;-5.88965805;9.13E-08;8.06E-07;7.529730946;1558177_at
TMEM230;-0.117729942;9.343187337;-1.096323396;0.276289683;0.339524823;-6.209488775;220477_s_at
TMEM231;0.575069968;5.11663601;7.011160196;7.31E-10;2.18E-08;12.22366444;64900_at
TMEM232;-0.350793025;3.907628572;-3.557454718;0.000638738;0.001540086;-0.941762353;1568698_at
TMEM234;-0.47305805;6.860671631;-4.278517419;5.26E-05;0.000171128;1.414448225;223656_s_at
TMEM235;0.025489364;3.839203101;0.490014037;0.625490888;0.682472845;-6.686246166;1564040_a_at
TMEM237;0.594469849;5.434989557;6.495303179;6.92E-09;1.11E-07;10.03486719;1553956_at
TMEM238;-0.278200931;3.752665488;-3.77616447;0.000308133;0.000805968;-0.258166224;229938_at
TMEM238L;-0.230003395;4.537089298;-3.216734307;0.001884447;0.004032568;-1.947187836;215658_at
TMEM239;-0.464518927;5.516055078;-5.912469157;8.30E-08;7.48E-07;7.622532361;1554042_s_at
TMEM241;-0.31675929;8.335711099;-3.676684102;0.000430659;0.001082091;-0.572653544;244495_x_at
TMEM242;0.331934456;4.590278244;3.56618519;0.000620731;0.001500573;-0.915029261;230457_at
TMEM243;-0.216945516;8.358999217;-1.912484199;0.059462333;0.087912795;-5.018182388;204215_at
TMEM245;-0.372051591;3.943822646;-5.303606491;1.02E-06;5.78E-06;5.196350785;227831_at
TMEM248;0.202902372;8.668534281;3.283796317;0.001531231;0.003355781;-1.755276847;224688_at
TMEM25;-0.616717181;4.793661409;-6.472724837;7.63E-09;1.20E-07;9.940088455;238514_at
TMEM250;0.018913001;7.010455217;0.313064627;0.755061934;0.797816431;-6.757184841;224962_at
TMEM252;-0.253629334;4.010047195;-5.154179903;1.86E-06;9.62E-06;4.618973808;1553809_a_at
TMEM252-DT;-0.229355288;3.780902964;-4.224814744;6.39E-05;0.000202678;1.22926973;1560794_at
TMEM254;-0.519432016;6.827072106;-6.611880656;4.18E-09;7.66E-08;10.52571457;222545_s_at
TMEM254-AS1;-0.477127943;5.66228791;-6.112425145;3.57E-08;3.86E-07;8.441558046;232294_at
TMEM255A;1.314305747;4.117942449;5.847867717;1.09E-07;9.25E-07;7.360069052;219895_at
TMEM255B;-0.403378955;5.778449193;-4.566576627;1.81E-05;6.80E-05;2.431656426;238226_at
TMEM256;-0.765430941;8.172542564;-8.504991616;9.44E-13;1.19E-10;18.7156628;227063_at
TMEM258;-0.401584757;10.76838832;-4.390665159;3.49E-05;0.000119763;1.805764939;218213_s_at
TMEM259;-0.70970612;5.885578845;-6.087481288;3.97E-08;4.18E-07;8.338861226;213985_s_at
TMEM26;-0.069781378;2.833552981;-1.560693643;0.122619311;0.16668434;-5.606347882;1555025_at
TMEM26-AS1;-0.040972209;2.751144425;-1.595619226;0.114592724;0.156951757;-5.552914659;1560516_at
TMEM260;0.141272733;7.695070827;1.635212328;0.106009014;0.146494195;-5.491002568;219757_s_at
TMEM262;-0.743764631;5.675243854;-5.701936259;2.00E-07;1.51E-06;6.771307588;213740_s_at
TMEM263;0.20486078;8.909627469;2.034745195;0.045253219;0.068823915;-4.788308641;224759_s_at
TMEM265;0.385331595;6.381246926;3.786064469;0.00029795;0.000782046;-0.22655186;213667_at
TMEM266;-0.442902096;4.124000033;-5.701658166;2.00E-07;1.51E-06;6.770191277;1552400_a_at
TMEM267;0.774794278;6.411179898;4.985555056;3.61E-06;1.70E-05;3.977148458;238635_at
TMEM268;0.267017145;5.305188375;1.840889624;0.069416605;0.100725925;-5.146776133;221865_at
TMEM270;-0.289017758;3.558685026;-4.113246671;9.54E-05;0.000287672;0.849264931;238258_at
TMEM272;-0.200466991;3.924509596;-3.465807057;0.000860147;0.00200685;-1.219528508;1557465_at
TMEM273;0.522255261;7.718281895;3.410231081;0.001027873;0.002350731;-1.385386671;228372_at
TMEM275;-0.301628232;5.473788617;-4.376125192;3.68E-05;0.000125411;1.754684973;240696_at
TMEM30A;-0.036349233;8.758638763;-0.252347295;0.80143229;0.837235331;-6.774342048;217743_s_at
TMEM30B;-0.451813819;5.082664528;-4.960205067;3.99E-06;1.85E-05;3.881594729;230471_at
TMEM31;-0.279246754;3.985780859;-3.516087474;0.000731;0.001736129;-1.067788597;231569_at
TMEM33;0.64062184;4.998189199;4.628864229;1.43E-05;5.55E-05;2.656674464;238831_at
TMEM35A;0.299255217;4.0278798;2.237434443;0.02809403;0.044960809;-4.379229375;219685_at
TMEM35B;0.524496276;8.415770334;3.607531873;0.000541796;0.001328333;-0.787787642;213698_at
TMEM37;-0.448676335;7.546065021;-4.391274531;3.48E-05;0.000119532;1.807907927;1554483_at
TMEM38A;-0.311780479;6.136595815;-2.664490651;0.009355253;0.016870001;-3.40775615;222896_at
TMEM38B;-0.262493085;6.167914792;-4.00741059;0.000138708;0.000399572;0.494826743;222736_s_at
TMEM39A;-0.499285645;8.343743447;-4.871809654;5.64E-06;2.48E-05;3.550380566;222690_s_at
TMEM39B;0.206894192;6.116521278;3.058948997;0.003037992;0.006169071;-2.38667335;218770_s_at
TMEM40;-0.203596369;5.132933679;-2.067002235;0.042030703;0.064455409;-4.725522576;219503_s_at
TMEM41A;0.383171174;6.832532187;2.927771978;0.004465581;0.008693763;-2.738806917;225991_at
TMEM41B;0.061507881;8.214504138;0.704214098;0.483383633;0.548945895;-6.558874538;212622_at
TMEM42;-0.183756486;7.620706484;-2.146270192;0.034940562;0.054646164;-4.567488999;226361_at
TMEM43;0.818620184;8.264855227;7.783524141;2.38E-11;1.68E-09;15.56236004;217795_s_at
TMEM44;0.544010967;5.945865261;4.823124915;6.81E-06;2.92E-05;3.369303691;228054_at
TMEM44-AS1;-0.321573831;5.814377779;-3.8622913;0.000229628;0.000620609;0.018759775;229754_at
TMEM45A;0.84447205;8.630870103;3.779178133;0.000304998;0.000798648;-0.248548508;219410_at
TMEM45B;1.452598578;5.178233386;3.661880978;0.000452451;0.001131184;-0.618948814;230323_s_at
TMEM47;0.888747762;7.40141283;7.206383248;3.09E-10;1.19E-08;13.06188044;209655_s_at
TMEM50A;0.304901685;9.924399764;2.996340677;0.003656134;0.007275938;-2.556264985;222401_s_at
TMEM50B;0.205552515;3.111290643;4.501113289;2.32E-05;8.40E-05;2.197057326;231696_x_at
TMEM51;-0.161119572;7.401370147;-1.283694085;0.203025861;0.259665465;-5.990412084;218815_s_at
TMEM51-AS1;-0.413702896;5.296483845;-4.921727778;4.64E-06;2.10E-05;3.737040155;238641_at
TMEM52;-2.237242409;5.711704753;-6.087788447;3.96E-08;4.18E-07;8.340124953;230467_at
TMEM52B;0.477054502;3.019359705;5.336300131;8.93E-07;5.19E-06;5.323706886;236646_at
TMEM53;-0.191563369;5.776951096;-2.762037683;0.007151057;0.013265387;-3.165919411;230647_at
TMEM54;0.518374549;6.81580027;2.637657364;0.010061619;0.017988327;-3.473014323;225536_at
TMEM59;0.65289686;4.525859203;5.415144487;6.49E-07;3.97E-06;5.632305682;241018_at
TMEM59L;-0.667567746;6.341904745;-5.994482229;5.88E-08;5.69E-07;7.957275872;219005_at
TMEM60;-0.247693662;8.437761207;-2.849044664;0.005597385;0.010646247;-2.944208619;223396_at
TMEM61;-0.382636372;5.242224377;-4.800772739;7.42E-06;3.14E-05;3.286493531;230822_at
TMEM62;0.119572878;6.837850695;1.715714664;0.090159383;0.126940084;-5.360764279;218776_s_at
TMEM63A;-0.513684753;7.036632442;-4.596648324;1.62E-05;6.17E-05;2.540075734;202700_s_at
TMEM63B;-0.459534989;7.006914353;-5.311428602;9.88E-07;5.64E-06;5.226788449;225271_at
TMEM63C;-0.29973762;4.539643259;-3.487906482;0.00080093;0.001884451;-1.153031139;227733_at
TMEM64;-0.641815643;5.594746275;-5.200549477;1.54E-06;8.23E-06;4.797301587;242338_at
TMEM65;0.265871739;7.389919337;2.134890764;0.035889718;0.05598968;-4.590501181;241342_at
TMEM67;0.526434567;3.546244962;6.716207544;2.66E-09;5.52E-08;10.96698188;232023_at
TMEM68;0.638033367;4.910421597;5.595252721;3.10E-07;2.17E-06;6.344704324;226483_at
TMEM69;0.010768242;7.429000262;0.101136463;0.919700044;0.935840838;-6.801070077;223335_at
TMEM70;-0.437595441;6.275156342;-4.446340269;2.84E-05;0.000100256;2.002290255;226083_at
TMEM71;0.726038328;5.95077795;2.869676857;0.005277673;0.010099639;-2.890815208;238429_at
TMEM72;-0.744338749;4.709089742;-5.831454976;1.17E-07;9.77E-07;7.2935622;1558324_a_at
TMEM72-AS1;-0.540377236;5.241715982;-7.059386981;5.91E-10;1.88E-08;12.43029574;1563632_at
TMEM74;-0.196797571;3.437168714;-3.895031218;0.000205135;0.000562109;0.125138608;1552520_at
TMEM74B;-0.121685791;5.787184898;-1.269532001;0.208002705;0.26523424;-6.008129648;219958_at
TMEM79;-0.191022019;5.067008356;-2.561562097;0.012335701;0.021608126;-3.65506468;223544_at
TMEM80;-0.408911573;6.973877638;-5.170784277;1.74E-06;9.10E-06;4.68274211;221951_at
TMEM86A;-0.369143508;6.149191901;-4.116256127;9.44E-05;0.000285045;0.859430415;227570_at
TMEM86B;-0.131559599;5.151991514;-1.337157404;0.185033706;0.239310349;-5.921831274;229736_at
TMEM87A;0.763814053;8.581642954;8.663377709;4.64E-13;6.66E-11;19.40948966;212202_s_at
TMEM87B;0.68911486;7.961486855;4.6855531;1.15E-05;4.61E-05;2.862959347;225411_at
TMEM88;-0.323189691;6.483428957;-3.374346119;0.00115208;0.002603645;-1.491427709;229452_at
TMEM8B;-0.364251192;6.302037284;-3.966296906;0.000160174;0.000453288;0.35876938;229729_at
TMEM9;-0.362257698;8.327687266;-2.97729809;0.003866105;0.007641505;-2.607296769;222987_s_at
TMEM91;-0.327139628;6.047002228;-3.637567449;0.000490536;0.001215502;-0.694701124;229957_at
TMEM92;-0.313205049;4.563100009;-3.523822683;0.000712841;0.001697721;-1.044304015;231408_at
TMEM92-AS1;-0.501929994;5.918933496;-5.593898974;3.12E-07;2.18E-06;6.33931252;216789_at
TMEM94;-0.128681133;6.389253032;-2.322517831;0.022797469;0.037304391;-4.197333954;202650_s_at
TMEM95;-0.292054049;5.391199349;-5.654031889;2.44E-07;1.78E-06;6.57933834;1560281_a_at
TMEM97;-1.427229209;7.344956169;-5.420517415;6.35E-07;3.90E-06;5.653409598;214283_at
TMEM98;-0.09861671;9.089511446;-0.559548539;0.577380733;0.638389847;-6.649864386;223170_at
TMEM9B;-0.07707613;8.859772464;-1.223029112;0.224978165;0.283738045;-6.064979688;218065_s_at
TMF1;0.339111946;8.064035135;4.243072806;5.98E-05;0.00019136;1.292064614;214948_s_at
TMIE;-0.533674113;5.133497182;-6.055428924;4.54E-08;4.65E-07;8.207112505;1553600_at
TMIGD2;-0.352135907;7.101886617;-5.833650308;1.15E-07;9.71E-07;7.302453846;244716_x_at
TMLHE;-0.214495505;4.18565654;-4.287182293;5.10E-05;0.000166626;1.444461964;218790_s_at
TMLHE-AS1;0.230345037;3.492047083;3.748816537;0.000338016;0.000874592;-0.345201679;1560797_s_at
TMOD1;-0.481232538;7.15088125;-3.393662723;0.001083563;0.002465718;-1.434449865;203662_s_at
