GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
SNRPE;0.145503075;6.117263475;1.433926746;0.155037854;0.280279779;-5.625088325;8160033
SNRPF;0.152952883;4.373476552;2.732635208;0.007554912;0.026989574;-3.071798621;7957649
SNRPG;0.388110898;5.207772827;4.116105113;8.49E-05;0.000725077;1.071293405;8026339
SNRPN;-0.466613617;5.14852787;-5.676395729;1.64E-07;4.60E-06;7.024950018;7981919
SNTA1;-0.219026037;4.202365172;-3.380296874;0.001070107;0.005591481;-1.293003886;8065683
SNTB1;-0.130314619;6.304281631;-1.067946533;0.288383845;0.43764723;-6.072116658;8152606
SNTB2;0.169166299;5.934474602;2.419283276;0.017550627;0.052423078;-3.818219008;7996908
SNTG1;-0.272347625;2.906983126;-3.569901034;0.000573986;0.003398359;-0.716507855;8146403
SNTG2;-0.756776749;3.766717572;-7.938208353;5.29E-12;1.29E-09;17.00825573;8039977
SNTN;-0.010928349;2.076459727;-0.212566448;0.832142991;0.89501643;-6.612875755;8080863
SNU13;0.070496427;5.344106274;1.230763288;0.221599227;0.363155545;-5.888846377;8076374
SNUPN;0.074736638;4.868766467;1.239678033;0.218298074;0.359111465;-5.878085692;7990528
SNW1;0.051955188;6.68912616;1.32755349;0.187663264;0.322172382;-5.768008945;7980463
SNX1;0.070131862;5.709889738;1.103269127;0.272834097;0.420997785;-6.034500037;7984155
SNX10;0.098495617;5.642894102;1.024993722;0.308096925;0.458842491;-6.11625073;8131957
SNX11;0.009051732;5.143330838;0.195513627;0.845428982;0.903699655;-6.61633257;8008096
SNX12;0.153217607;6.305825519;3.919958129;0.000171877;0.001286137;0.408523377;8173430
SNX13;-0.119742219;6.277492378;-2.123347858;0.036452523;0.093103414;-4.4495601;8138401
SNX14;-0.147342702;6.459667327;-1.989342854;0.049681387;0.118464688;-4.711016211;8127943
SNX15;0.088525749;3.978525883;1.860691367;0.066033506;0.147362436;-4.94732374;7941111
SNX16;0.031066802;4.304188304;0.377755123;0.706496643;0.80565064;-6.564464217;8151572
SNX17;0.028120558;6.574190079;0.431067405;0.667443942;0.77604572;-6.543073865;8040908
SNX18;-0.000455343;4.616617809;-0.010805919;0.991402067;0.994526622;-6.635267766;8105328
SNX19;-0.003438521;6.214456457;-0.094080312;0.92525325;0.955838617;-6.630927204;7952768
SNX2;-0.068977443;6.567821423;-1.126361661;0.262989078;0.40988132;-6.009264057;8107613
SNX20;-0.102781526;3.386189043;-2.044835255;0.043774316;0.107203999;-4.604625675;8001373
SNX21;-0.003779115;4.752779341;-0.06404521;0.949075419;0.969588298;-6.633287342;8063057
SNX22;-0.192939721;4.487607395;-3.938694846;0.000160819;0.001219783;0.470860592;7984174
SNX24;0.264800996;4.722147723;3.102295462;0.002561191;0.011350788;-2.093816922;8107632
SNX25;-0.077221072;6.035713477;-1.289148388;0.200630385;0.338179399;-5.817010098;8098581
SNX27;0.217271604;6.158421256;4.747037379;7.69E-06;0.000102262;3.3451144;7905444
SNX29;0.270947442;5.993843953;2.604424064;0.010756226;0.03579086;-3.386639435;7993281
SNX29P1;0.378361625;5.049506832;3.157142437;0.002164566;0.009933593;-1.940137041;7993825
SNX29P2;0.327845026;5.692161065;2.706963213;0.008116167;0.028570371;-3.135868909;7994576
SNX3;-0.122518123;7.235145025;-3.155132883;0.002178027;0.00997738;-1.945805771;8128683
SNX30;0.052506372;5.761854359;0.938219485;0.350627755;0.501795933;-6.200005903;8157253
SNX31;-0.00276296;3.012819367;-0.061750708;0.95089747;0.970564951;-6.633430783;8152062
SNX32;-0.022020022;2.73815772;-0.66964336;0.504789361;0.643588044;-6.41302879;7941408
SNX33;0.116527751;5.22215593;1.771662802;0.079815074;0.170000102;-5.102290537;7985016
SNX4;-0.127208762;6.237391044;-2.048586323;0.043397738;0.106506037;-4.597337862;8090256
SNX5;-0.005992522;6.420743291;-0.153941547;0.877998438;0.925814044;-6.623549959;8065165
SNX6;0.224783611;7.07451217;3.40705441;0.000981362;0.005217484;-1.213103575;7978570
SNX7;0.261183375;5.0076947;2.798860342;0.006266576;0.023272851;-2.904167289;7903203
SNX8;0.149553711;5.273541179;2.420047455;0.017516081;0.052348792;-3.816494637;8137833
SNX9;0.27165858;7.396821315;3.885641849;0.000194041;0.00141209;0.294896626;8122986
SOAT1;-0.364392012;7.141138052;-4.360254654;3.43E-05;0.000346595;1.926564823;7907702
SOAT2;-0.075391865;3.32507707;-1.343380954;0.182506125;0.315987125;-5.747412324;7955702
SOBP;-0.186668294;3.76939632;-2.30244804;0.023602133;0.066133163;-4.076208559;8121319
SOCS1;-0.299018056;4.862973808;-3.394987702;0.001020489;0.005374044;-1.249195854;7999423
SOCS2;-0.394381943;4.923015714;-4.712429546;8.81E-06;0.000114545;3.215194765;7957551
SOCS3;-0.146220067;6.011924278;-0.983529592;0.327967832;0.479300564;-6.157176098;8018864
SOCS4;-0.02588492;4.68370039;-0.401112989;0.689282022;0.792847346;-6.55543822;7974447
SOCS5;0.045428768;5.684390741;0.713177026;0.477570412;0.621427036;-6.383270988;8041820
SOCS6;-0.023587825;5.650468485;-0.42132366;0.674517315;0.782036155;-6.547193109;8021707
SOCS7;-0.330063236;4.743650408;-4.888906956;4.37E-06;6.56E-05;3.883517304;8006768
SOD1;0.08978002;7.460011286;1.173263326;0.243767579;0.389082005;-5.956446576;8068168
SOD2;0.019796231;7.966892652;0.180829017;0.856905953;0.911060213;-6.619078003;8130556
SOD3;-0.064935232;3.637847;-1.183878733;0.239559938;0.38427826;-5.944202236;8094372
SOHLH1;-0.106345375;4.40783348;-1.816364177;0.072623816;0.158483403;-5.025363096;8165038
SON;-0.132081654;7.592991875;-2.939900288;0.004166311;0.016869178;-2.536028096;8068289
SORBS1;-0.004652956;5.355961302;-0.030230652;0.975949642;0.9854736;-6.634871614;7935188
SORBS2;-0.919457316;4.875132121;-5.078559421;2.02E-06;3.54E-05;4.617298244;8104066
SORBS3;-0.11873058;4.749397377;-2.265516989;0.025865376;0.071115005;-4.15540397;8145151
SORCS1;-0.329763442;3.348771921;-5.320307032;7.44E-07;1.57E-05;5.57447102;7936249
SORCS2;0.133745181;4.357825922;1.77613036;0.079070857;0.168863484;-5.094682479;8093997
SORCS3;0.020603911;3.347718658;0.636347368;0.526155517;0.661855495;-6.434536468;7930341
SORD;0.33262127;5.561854825;3.692861344;0.000378837;0.002436865;-0.330076459;7983393
SORL1;0.30890314;6.672319809;2.178655284;0.031954507;0.083924186;-4.337159464;7944667
SORT1;0.138260449;7.030692321;1.465615423;0.146217399;0.268111668;-5.58047822;7918323
SOS1;-0.072335538;6.502260485;-0.990638936;0.324502043;0.475752855;-6.150276497;8051670
SOS2;-0.164363202;6.657080986;-2.870281671;0.005104962;0.019843161;-2.719622526;7978932
SOST;-0.207680662;4.237425747;-3.433989171;0.000899059;0.004872334;-1.132185617;8015827
SOSTDC1;-0.032529783;2.450904781;-0.507451444;0.613071982;0.734998964;-6.507534995;8138363
SOWAHA;-0.312557079;4.855928457;-3.930694729;0.000165455;0.001247112;0.44421858;8107992
SOWAHB;0.130314286;3.091268805;1.246022697;0.215970608;0.356603494;-5.87038157;8101207
SOWAHC;0.292372411;4.825578913;2.843777633;0.005510749;0.021049196;-2.788558277;8044301
SOWAHD;-0.053800696;3.434409059;-1.18887824;0.237596413;0.381956278;-5.938398537;8169657
SOX1;-0.20802913;4.096744275;-3.822599755;0.000242057;0.001687097;0.088005738;7970146
SOX10;-0.083620902;3.948390418;-1.700506315;0.092468352;0.190268628;-5.221053611;8075992
SOX11;0.034151272;4.315455326;0.761687999;0.448225775;0.595076107;-6.347929684;8040070
SOX12;-0.094546669;4.207823436;-1.69948649;0.092660971;0.190542742;-5.22272263;8060334
SOX13;0.063216981;4.239322741;1.253014481;0.213426852;0.353596544;-5.861847685;7908993
SOX14;-0.018041083;2.806360778;-0.450077188;0.653730587;0.766143448;-6.534767405;8082926
SOX15;-0.067738731;3.383680769;-1.262151995;0.210135664;0.349407123;-5.850625335;8012220
SOX17;-0.10561619;4.720842301;-1.421904991;0.15848958;0.284967344;-5.641768522;8146462
SOX18;-0.245928105;4.535358698;-2.905509557;0.004608075;0.018297448;-2.627175836;8067798
SOX2;0.115725565;2.992534644;1.780738722;0.078309206;0.167596446;-5.086815938;8084165
SOX21;0.250395322;4.549598481;2.940256347;0.004161949;0.016858609;-2.535079794;7972291
SOX3;-0.102190286;3.782364972;-2.708602114;0.008079232;0.028485511;-3.131793961;8175528
SOX30;0.047466042;2.81954517;1.24284038;0.217135723;0.357729338;-5.874250503;8115516
SOX4;0.313596846;4.769660387;3.569034571;0.000575651;0.003407517;-0.719196352;8117165
SOX5;0.004935993;4.341887298;0.044384602;0.96469558;0.97842175;-6.634346763;7961798
SOX6;-0.613567068;5.218177907;-5.317276317;7.54E-07;1.59E-05;5.562327224;7946757
SOX7;-0.157352117;5.329485036;-1.87246863;0.064369256;0.144534187;-4.92629673;8149289
SOX8;-0.110269202;4.155825663;-2.152565476;0.034012269;0.088252758;-4.390505923;7992125
SOX9;0.018923441;6.088226566;0.200412739;0.841607288;0.901100056;-6.61536901;8009517
SP1;0.235394115;5.983081909;5.045982814;2.31E-06;3.93E-05;4.490151596;7955787
SP100;0.234348919;6.35461338;3.18246477;0.002001467;0.009313403;-1.86845914;8048940
SP110;0.426689746;5.403303674;3.003416722;0.003451515;0.014472299;-2.365374494;8059650
SP140;0.242428635;4.281913802;1.533452814;0.128651358;0.243447565;-5.481861247;8048898
SP140L;0.5648603;5.114765599;4.793568923;6.39E-06;8.84E-05;3.520682428;8048926
SP2;-0.117884747;3.877450331;-2.362722929;0.020282227;0.058894348;-3.944518643;8008052
SP3;0.020319872;5.607544954;0.499380615;0.618722613;0.739255985;-6.511561966;8056798
SP3P;0.014870726;2.583276498;0.440594144;0.660557021;0.770925802;-6.538955695;7972247
SP4;-0.172639838;5.693584559;-3.10938023;0.002506404;0.011149057;-2.07408709;8131709
SP5;-0.266791996;4.640330082;-3.674180587;0.000403753;0.002557812;-0.389407441;8046276
SP6;0.011790684;3.199015826;0.286164572;0.775405826;0.855547859;-6.594646823;8016382
SP7;-0.110439481;4.203268999;-1.903469836;0.060155985;0.137455175;-4.87036196;7963664
SP8;-0.12002522;2.693570349;-2.723593321;0.007748424;0.027544545;-3.094423065;8138474
SPA17;0.123897725;4.039825255;2.374114149;0.019703539;0.057565343;-3.919293375;7944869
SPACA1;0.059195204;2.218624718;2.145533388;0.034586239;0.089324578;-4.404785573;8121066
SPACA3;-0.216041201;4.027280357;-3.237021838;0.001688253;0.008086639;-1.712486293;8006423
SPACA4;0.00245772;2.172840666;0.072367643;0.942468962;0.965923617;-6.632723158;8030076
SPACA5B;0.017874891;2.456751667;0.60943265;0.543764038;0.677247681;-6.451127739;8167210
SPACA6;0.098308093;4.35426911;2.230192345;0.028206488;0.076031102;-4.230086355;8030848
SPACA7;0.006802631;2.009811378;0.223563448;0.82360067;0.888908619;-6.610493458;7970150
SPACA9;-0.185118296;4.21578594;-3.232543875;0.001712124;0.008180621;-1.725367266;8158930
SPACDR;-0.077451879;4.214541007;-1.65480269;0.101427202;0.203892619;-5.294928303;8141522
SPAG1;0.340418251;3.997930404;3.2889327;0.001433326;0.007121976;-1.562140616;8147661
SPAG11A;-0.091544086;3.532692352;-2.709961023;0.008048724;0.028405699;-3.128413598;8144460
SPAG16;-0.12262796;4.456524248;-1.79152395;0.076550377;0.16468685;-5.068331232;8048081
SPAG17;0.309360577;2.766894527;3.631976222;0.000465895;0.002873298;-0.522633683;7918973
SPAG4;-0.336468507;4.451728827;-1.988020515;0.049830064;0.118750545;-4.71351879;8062190
SPAG5;0.476069067;3.458436786;4.406371094;2.88E-05;0.000301095;2.091719883;8013671
SPAG6;-0.155471814;3.372733688;-2.58170349;0.011437361;0.037478453;-3.441082615;7926622
SPAG7;-0.083536877;5.603652817;-1.916222002;0.058491625;0.134560102;-4.847107751;8011765
SPAG8;0.019323489;2.975342653;0.724867205;0.470402705;0.615250195;-6.374964519;8161133
SPAG9;-0.118442278;7.355985897;-2.702923736;0.008207857;0.028826352;-3.145903697;8016745
SPAM1;0.020943163;2.257173757;0.678823353;0.498981332;0.639317063;-6.406907986;8135835
SPANXA1;0.041571591;3.168768471;1.129566873;0.261642555;0.408598882;-6.005721176;8175543
SPANXA2-OT1;-0.140659942;7.229596867;-1.496101267;0.138105049;0.256792134;-5.536684961;8175537
SPANXB1;0.000166833;2.297196201;0.008230714;0.993451023;0.995831166;-6.635292129;8170241
SPANXC;-0.189376789;4.051555496;-2.795712308;0.006322952;0.023435268;-2.912212012;8175558
SPANXN1;0.01260154;2.490789719;0.306697796;0.759777639;0.844782641;-6.588602885;8170302
SPANXN2;0.051071696;2.363460338;1.054872462;0.294290485;0.444015059;-6.085737363;8175578
SPANXN3;-0.006880823;1.844194251;-0.251943465;0.801655782;0.874458648;-6.603791051;8175572
SPANXN4;-0.16259644;3.634638235;-2.554533335;0.012302836;0.039723807;-3.505648573;8170282
SPANXN5;0.035684568;2.048719344;1.249327822;0.214765382;0.355141587;-5.866353216;8172800
SPARC;0.985223467;9.171719968;4.871017854;4.69E-06;6.93E-05;3.815120596;8115327
SPARCL1;-0.22208696;8.545388115;-1.294096764;0.198923234;0.335949154;-5.810774165;8101659
SPART;-0.200783006;6.444309108;-2.121086212;0.036647589;0.093477581;-4.454100916;7970999
SPART-AS1;-0.07424939;2.301615077;-1.665180734;0.099333526;0.200647884;-5.278319232;7968632
SPAST;0.165898538;5.942819141;2.973105933;0.00377715;0.015550847;-2.447184998;8041236
SPATA1;-0.147536035;2.589351144;-3.902954442;0.000182538;0.00134543;0.352133218;7902645
SPATA12;-0.052551169;2.611511517;-1.588682487;0.115618249;0.225069672;-5.398449668;8080640
SPATA13;-0.36067301;5.368000789;-3.491910636;0.000743581;0.004185306;-0.956530684;7968035
SPATA16;-0.072552349;2.519629006;-2.341561027;0.021397403;0.061386503;-3.99109638;8092187
SPATA17;0.248856727;3.643032673;2.648040246;0.009550505;0.032536407;-3.280981036;7909768
SPATA18;0.12811594;4.801837688;1.330045541;0.18684409;0.321186259;-5.764781542;8095021
SPATA19;-0.003585743;2.607431573;-0.111943425;0.911116071;0.947310015;-6.629098429;7952797
SPATA2;-0.093836158;4.655304965;-1.602671592;0.112490382;0.220153537;-5.376879603;8066953
SPATA20;-0.117727544;5.011112829;-1.755145008;0.08261707;0.174615433;-5.130264499;8008388
SPATA21;-0.013871846;3.600799324;-0.391127473;0.696621928;0.798490369;-6.559362867;7912764
SPATA22;-0.084582467;3.114248354;-2.412388297;0.01786508;0.053169794;-3.833755957;8011343
SPATA24;-0.05678179;2.767758165;-1.601558894;0.112736664;0.220560773;-5.378601828;8114518
SPATA25;-0.031025504;4.125467556;-0.588196397;0.557864868;0.689013471;-6.463716758;8066609
SPATA2L;-0.132530963;4.085485615;-2.148182345;0.034369047;0.088882918;-4.399411433;8003478
SPATA3;-0.063867441;3.566513085;-1.379333904;0.17118938;0.301518689;-5.699755742;8049007
SPATA31A1;0.070575396;2.735983277;1.280517343;0.203634003;0.341785466;-5.827831834;8156253
SPATA31A3;-0.058335454;3.351769175;-1.633108614;0.105919182;0.210619979;-5.329332047;8156257
SPATA31C1;-0.08930587;3.408128439;-2.214343879;0.029315817;0.078362808;-4.263251822;8162214
SPATA31D1;-0.070543825;2.70988386;-1.649745069;0.102460404;0.205408202;-5.302987157;8156103
SPATA31D4;-0.02163187;2.580805096;-0.649063088;0.517940684;0.654745791;-6.426450907;8156098
SPATA31D5P;-0.079547806;3.129639766;-1.954671895;0.053706905;0.125916902;-4.776128316;8156090
SPATA31E1;-0.045576948;2.849141911;-1.121969229;0.264842243;0.411884622;-6.014103337;8156247
SPATA31F1;-0.032269088;3.345523902;-0.749854422;0.455286471;0.60154385;-6.356762447;8160898
SPATA31F2P;0.093291216;3.150794996;1.713459943;0.090050075;0.186501949;-5.199772429;8160900
SPATA31F3;0.058419668;2.321746969;1.61382157;0.110046204;0.216810473;-5.359559432;8160906
SPATA31G1;-0.743748347;5.438260129;-6.64078889;2.26E-09;1.46E-07;11.15158418;8160912
SPATA31H1;0.028193543;2.025949991;0.607231119;0.545217435;0.678550994;-6.452453398;8040980
SPATA32;-0.05043142;3.292384178;-1.213613624;0.228051758;0.371033938;-5.909335985;8016187
SPATA33;0.039018853;3.356211322;0.860013869;0.392052932;0.542682015;-6.269266869;7997976
SPATA4;-0.059362311;2.478455207;-1.973133463;0.051530212;0.121898109;-4.741588012;8103802
SPATA41;-0.169066379;3.093055645;-2.979352552;0.003707804;0.015339726;-2.43038053;7991542
SPATA42;0.00343951;2.373306327;0.125976914;0.900029523;0.940491269;-6.627439355;7903561
SPATA45;-0.00919284;2.210390865;-0.277669867;0.781898847;0.860451764;-6.597025033;7924180
SPATA46;-0.009633673;3.366828667;-0.2640269;0.792359228;0.86804108;-6.600694856;7921895
SPATA6;-0.155918916;5.309823054;-2.241537682;0.027435111;0.07443137;-4.206214565;7915955
SPATA6L;-0.121748691;4.407339668;-1.000002575;0.319974411;0.471244836;-6.141114944;8159919
SPATA7;-0.269928057;4.386172885;-3.354624942;0.001162301;0.005990798;-1.369205188;7976084
SPATA8;0.02558523;2.31213924;0.802863124;0.424156427;0.573025031;-6.316132735;7986340
SPATA9;-0.07046072;2.38728643;-2.017272022;0.046628442;0.112544651;-4.657803982;8113202
SPATC1;-0.104802401;4.580632907;-1.98957615;0.049655196;0.118412015;-4.710574531;8148703
SPATC1L;-0.058776927;4.189628759;-1.239227117;0.218464182;0.359282356;-5.87863178;8070953
SPATS1;0.012934516;3.14932519;0.408893453;0.683583443;0.788964555;-6.552311907;8120011
SPATS2;0.318167896;6.04281461;3.504127594;0.000714204;0.004055537;-0.919196189;7955217
SPATS2L;0.626996126;7.605713565;6.311699108;1.00E-08;4.79E-07;9.715267425;8047272
SPC24;0.175578899;3.098227058;3.676052604;0.000401188;0.002544352;-0.383471793;8034122
SPC25;0.180781159;2.706211622;2.15753348;0.033611779;0.087354918;-4.380392315;8056572
SPCS1;-0.24420659;6.929506964;-3.076861999;0.002767175;0.012092882;-2.164345988;8080438
SPCS2;-0.146259786;7.536967807;-2.010960561;0.047303942;0.113810943;-4.669888191;7914180
SPCS3;-0.353071133;7.188862065;-3.387714072;0.001044779;0.005479965;-1.27090411;8098414
SPDEF;0.569863063;4.254651377;7.084701833;2.93E-10;2.84E-08;13.12573182;8125843
SPDL1;0.628166937;4.248074797;5.181301274;1.33E-06;2.52E-05;5.021204074;8109830
SPDYA;0.010294198;2.456135364;0.221648889;0.825086378;0.889938736;-6.610916839;8041138
SPDYC;-0.045850031;3.612314913;-1.189902977;0.237195385;0.381545304;-5.937206042;7941172
SPDYE1;-0.14042588;3.972197148;-2.70711443;0.008112752;0.028561835;-3.135493011;8133209
SPDYE2;-0.049498325;3.782535059;-1.006592254;0.31681338;0.468093837;-6.134616964;8135204
SPDYE3;-0.047011002;2.631499358;-0.87916178;0.381640945;0.532765593;-6.252856102;8134785
SPDYE4;-0.016321273;3.331186535;-0.321984495;0.748206683;0.836884104;-6.583831979;8012528
SPDYE5;-0.167742222;4.696023167;-2.871007672;0.005094243;0.019809498;-2.717726756;8140424
SPDYE7P;0.026556044;3.943966522;0.451351266;0.652815657;0.765463271;-6.534197929;8139943
SPECC1;0.35431566;5.917503856;5.288019898;8.52E-07;1.76E-05;5.445282793;8005661
SPECC1L;-0.129962667;6.873626136;-2.31999466;0.022589405;0.063916172;-4.038183117;8071881
SPEF1;-0.06465322;4.145459546;-1.26960253;0.207479858;0.346507927;-5.841416647;8064751
SPEF2;-0.157323094;3.328880021;-2.521044335;0.013450494;0.042525779;-3.584418272;8104856
SPEG;0.038184323;3.612892233;0.635665338;0.526598039;0.662210166;-6.434965672;8048551
SPEM1;-0.10483068;3.09821387;-1.721465748;0.08858154;0.184240669;-5.186544315;8004394
SPEM2;0.010626336;2.995985744;0.219499312;0.82675522;0.891147236;-6.611387858;8004400
SPEN;-0.081196558;7.203733314;-2.327654586;0.022159474;0.0630765;-4.021503036;7898278
SPEN-AS1;-0.251057264;3.286595964;-4.522175948;1.85E-05;0.000210099;2.511304498;7912672
SPG11;0.050702079;6.677565159;0.978391718;0.330487678;0.481739398;-6.162132123;7988286
SPG21;0.014463519;6.802567157;0.434370352;0.665052963;0.773893951;-6.541656235;7989696
SPG7;0.005358173;5.510267849;0.091118592;0.927599651;0.957379941;-6.631199774;7997909
SPHK1;0.249336481;4.288677327;2.810880705;0.006055517;0.022687896;-2.873379823;8010061
SPHK2;0.018056838;4.140455914;0.398910599;0.690898376;0.794042168;-6.556312308;8030078
SPHKAP;-0.003683623;2.875469731;-0.070034475;0.944320675;0.966860319;-6.632888269;8059551
SPI1;0.040303228;5.765456654;0.55334334;0.581392176;0.708896012;-6.483417477;7947861
SPIB;-0.084857141;3.76690879;-1.653574082;0.101677411;0.204238384;-5.29688811;8030671
SPIC;0.023321352;2.288736683;0.350665921;0.726653569;0.821079568;-6.574256166;7957962
SPICE1;0.156100927;4.919483454;2.107267928;0.037859156;0.095932237;-4.481749525;8089627
SPIDR;0.062077477;6.473319817;1.226825277;0.223069007;0.364839338;-5.893575913;8146336
SPIN1;0.170773407;7.644338237;3.302438555;0.001373178;0.006868301;-1.522717426;8156263
SPIN2A;0.049579336;2.466825856;1.132902907;0.260246227;0.40697936;-6.002023303;8173198
SPIN2B;-0.042611968;5.634178919;-0.855293559;0.394646351;0.545150249;-6.273257823;8173189
SPIN3;-0.067071807;4.271866559;-1.288711397;0.200781664;0.338355371;-5.817559688;8173181
SPIN4;0.210790204;4.680772928;2.933338695;0.004247459;0.017154432;-2.553486873;8173208
SPINDOC;-0.056336027;4.214104825;-1.030020511;0.305744137;0.456387151;-6.111177053;7940790
SPINK1;-1.02860298;8.759252288;-2.348214255;0.021041082;0.060598487;-3.976492379;8114964
SPINK14;-0.007575696;1.886133499;-0.324119369;0.746595244;0.835893371;-6.583147274;8109039
SPINK2;-0.058561656;2.335813034;-1.721310404;0.088609848;0.184272993;-5.186801541;8100523
SPINK4;-0.0438629;3.579465823;-0.436016895;0.663862333;0.773290492;-6.540945512;8154779
SPINK5;0.65703972;3.425494412;3.857656686;0.000214111;0.001527724;0.202757655;8109001
SPINK6;0.072244401;2.447203733;2.336586107;0.021667321;0.061968881;-4.001992522;8109044
SPINK7;0.007555359;1.799347664;0.24370331;0.808011959;0.878521288;-6.605819416;8109049
SPINK9;-0.04212151;2.08829895;-1.073339537;0.285971211;0.435117276;-6.066450528;8109057
SPINT1;0.339616652;5.655793328;2.955199942;0.003982623;0.016253089;-2.495194967;7982829
SPINT2;0.407081796;6.51101364;3.34873372;0.001184485;0.006087298;-1.386628494;8028311
SPINT3;-0.022737594;2.085500883;-0.753872706;0.452881785;0.599242039;-6.353778449;8066530
SPINT4;0.015752949;1.870820687;0.530065769;0.597363891;0.722485651;-6.495909659;8063019
SPIRE1;0.24047689;5.533016678;3.101778882;0.002565229;0.011362363;-2.095254091;8022356
SPIRE2;0.223751663;4.728086275;3.411288486;0.00096797;0.00515959;-1.200415865;7998015
SPMAP2;-0.131955181;4.098541635;-2.548659724;0.012497515;0.040221936;-3.519528896;8032023
SPMAP2L;-0.031422779;2.777537501;-0.753228617;0.45326674;0.599600488;-6.354257812;8095251
SPMIP10;0.008558847;2.117785019;0.294699234;0.768898302;0.8513392;-6.592185395;8107702
SPMIP11;0.018025668;2.020817525;0.40995818;0.682805029;0.788260587;-6.551879429;7955135
SPMIP2;-0.051679107;1.857943493;-2.060210361;0.042248393;0.104457298;-4.574676799;8103452
SPMIP3;0.006557957;2.471517496;0.260251156;0.795260993;0.86983366;-6.601677886;7911049
SPMIP4;-0.076063095;3.396246691;-1.568995434;0.120137451;0.231556154;-5.428502725;8138647
SPMIP5;-0.096401301;3.743799764;-2.478938471;0.015029461;0.046439634;-3.682175954;7936507
SPMIP6;-0.080914;3.94794798;-1.71320484;0.090097195;0.186559743;-5.20019299;8160792
SPMIP7;-0.0241921;2.183384234;-0.891001397;0.375290086;0.526419974;-6.242531252;8132813
SPMIP8;-0.195290954;4.477218588;-3.697454497;0.000372939;0.00240428;-0.315454582;7996164
SPMIP9;-0.015544858;3.540158559;-0.257221462;0.797591485;0.871755143;-6.602456456;8043407
SPN;0.183100164;3.651570182;1.803928272;0.074568128;0.16165107;-5.046943216;7994603
SPNS1;0.082090848;5.505352634;1.800095677;0.075175987;0.16256596;-5.053566175;7994518
SPNS2;-0.157437957;5.419328481;-2.1052004;0.038043381;0.096266485;-4.485872323;8003875
SPNS3;-0.029352415;3.641609651;-0.702652213;0.484075212;0.626896074;-6.390635182;8003861
SPO11;-0.028802984;2.08262433;-1.221986195;0.224884787;0.36703974;-5.899367566;8063551
SPOCD1;0.29002383;4.13254836;4.967522656;3.18E-06;5.08E-05;4.185785996;7914467
SPOCK1;0.930581044;4.641367623;6.839324064;9.10E-10;7.16E-08;12.02976922;8114287
SPOCK2;0.106395584;4.501456294;1.251748556;0.213885785;0.354108448;-5.863396239;7934215
SPOCK3;-0.1426277;2.905890929;-1.26956484;0.207493231;0.346510214;-5.841463363;8103544
SPON1;0.488362167;6.406942666;2.140328159;0.035016498;0.090121359;-4.415328395;7938608
SPON2;0.439701348;5.178715556;5.322372749;7.38E-07;1.56E-05;5.582750192;8098870
SPOP;-0.088414846;6.209774828;-1.876892995;0.063753209;0.143441991;-4.918365829;8016562
SPOPL;0.284356549;6.172396614;4.362317856;3.40E-05;0.00034451;1.933929777;8045514
SPOUT1;0.026622568;5.377926433;0.48681052;0.627569039;0.746796809;-6.517705991;8164481
SPP1;0.995889986;8.675933051;3.115048713;0.002463356;0.01099484;-2.058275331;8096301
SPP2;-0.037640895;2.613823585;-1.122196141;0.264746286;0.41183856;-6.013853791;8049425
SPPL2A;0.04830814;8.05155641;0.800292369;0.425636338;0.574379664;-6.318166267;7988753
SPPL2B;-0.187756101;4.889184927;-3.443383494;0.000871915;0.004750443;-1.103848277;8024446
SPPL2C;-0.111632554;4.459418551;-2.497429433;0.014316664;0.044701252;-3.639421397;8007826
SPPL3;0.139065907;6.830428878;2.73564441;0.007491493;0.026813792;-3.064255;7967091
SPR;-0.000380364;5.546186231;-0.004556165;0.996374743;0.997514997;-6.63531548;8042696
SPRED1;0.324703228;7.032818257;3.563092881;0.00058719;0.003460215;-0.73761929;7982564
SPRED2;0.159198785;5.792353619;3.399886315;0.001004431;0.005308849;-1.234555674;8052689
SPRED3;0.010595764;3.874521618;0.284839206;0.776417846;0.856426976;-6.595022587;8028389
SPRING1;0.098583717;5.675114703;1.788207346;0.077087721;0.165559058;-5.074026591;7966738
SPRN;-0.105817084;3.737957319;-2.338166134;0.021581271;0.061747245;-3.998534144;7937228
SPRR1A;0.595183904;4.3806406;4.596155251;1.39E-05;0.000166172;2.782899215;7905544
SPRR1B;0.583927452;4.7370634;5.041798423;2.35E-06;3.99E-05;4.473852544;7905553
SPRR2A;0.258905991;2.630016336;2.300964849;0.023689546;0.066337828;-4.079411059;7920205
SPRR2B;0.037156326;2.195240198;0.974130981;0.332586973;0.48405781;-6.166222785;7920210
SPRR2D;0.113634669;2.22654579;2.834981874;0.005651823;0.021460278;-2.811317941;7920196
SPRR2E;0.029595402;1.811637183;0.814874732;0.417282327;0.566495345;-6.306546084;7920214
SPRR2F;0.031403172;2.98634656;0.754435954;0.452545301;0.59909801;-6.35335892;7920201
SPRR2G;-0.072385148;4.053404005;-1.325735603;0.188262528;0.322893948;-5.770359581;7920217
SPRR3;0.65380413;3.020352281;5.093603844;1.90E-06;3.36E-05;4.676167854;7905548
SPRR4;-0.064648263;4.109877701;-1.031588814;0.305012578;0.455530684;-6.10958916;7905536
